state,district,year,quarter,period_id,registered_users
uttar pradesh,balrampur,2019,4,8079,83163
uttar pradesh,balrampur,2020,1,8080,94961
uttar pradesh,balrampur,2020,2,8081,108184
uttar pradesh,balrampur,2020,3,8082,121777
uttar pradesh,balrampur,2020,4,8083,136309
uttar pradesh,balrampur,2021,1,8084,150291
uttar pradesh,balrampur,2021,2,8085,163309
uttar pradesh,balrampur,2021,3,8086,181288
uttar pradesh,balrampur,2021,4,8087,199833
uttar pradesh,balrampur,2022,1,8088,219227
uttar pradesh,balrampur,2022,2,8089,237196
uttar pradesh,balrampur,2022,3,8090,257308
uttar pradesh,balrampur,2022,4,8091,277470
uttar pradesh,balrampur,2023,1,8092,297998
uttar pradesh,balrampur,2023,2,8093,316880
uttar pradesh,balrampur,2023,3,8094,338560
uttar pradesh,balrampur,2023,4,8095,362732
uttar pradesh,balrampur,2024,1,8096,387279
uttar pradesh,balrampur,2024,2,8097,410693
uttar pradesh,balrampur,2024,3,8098,433080
uttar pradesh,balrampur,2024,4,8099,453325
uttar pradesh,balrampur,2025,1,8100,474346
uttar pradesh,balrampur,2025,2,8101,493916
uttar pradesh,balrampur,2025,3,8102,515975
uttar pradesh,balrampur,2025,4,8103,540492
uttar pradesh,balrampur,2026,1,8104,561561
uttar pradesh,balrampur,2026,2,8105,569395
uttar pradesh,banda,2018,1,8072,20503
uttar pradesh,banda,2018,2,8073,28841
uttar pradesh,banda,2018,3,8074,36536
uttar pradesh,banda,2018,4,8075,46551
uttar pradesh,banda,2019,1,8076,56528
uttar pradesh,banda,2019,2,8077,65653
uttar pradesh,banda,2019,3,8078,74324
uttar pradesh,banda,2019,4,8079,83981
uttar pradesh,banda,2020,1,8080,94977
uttar pradesh,banda,2020,2,8081,108441
uttar pradesh,banda,2020,3,8082,120957
uttar pradesh,banda,2020,4,8083,133883
uttar pradesh,banda,2021,1,8084,146840
uttar pradesh,banda,2021,2,8085,158881
uttar pradesh,banda,2021,3,8086,173991
uttar pradesh,banda,2021,4,8087,190306
uttar pradesh,banda,2022,1,8088,207423
uttar pradesh,banda,2022,2,8089,223331
uttar pradesh,banda,2022,3,8090,241412
uttar pradesh,banda,2022,4,8091,259604
uttar pradesh,banda,2023,1,8092,277486
uttar pradesh,banda,2023,2,8093,293854
uttar pradesh,banda,2023,3,8094,313055
uttar pradesh,banda,2023,4,8095,334061
uttar pradesh,banda,2024,1,8096,357094
uttar pradesh,banda,2024,2,8097,378523
uttar pradesh,banda,2024,3,8098,399791
uttar pradesh,banda,2024,4,8099,418258
uttar pradesh,banda,2025,1,8100,437353
uttar pradesh,banda,2025,2,8101,454810
uttar pradesh,banda,2025,3,8102,475941
uttar pradesh,banda,2025,4,8103,497405
uttar pradesh,banda,2026,1,8104,516570
uttar pradesh,banda,2026,2,8105,530964
uttar pradesh,barabanki,2018,1,8072,40416
uttar pradesh,barabanki,2018,2,8073,56702
uttar pradesh,barabanki,2018,3,8074,70724
uttar pradesh,barabanki,2018,4,8075,90295
uttar pradesh,barabanki,2019,1,8076,108551
uttar pradesh,barabanki,2019,2,8077,124428
uttar pradesh,barabanki,2019,3,8078,141226
uttar pradesh,barabanki,2019,4,8079,159406
uttar pradesh,barabanki,2020,1,8080,181955
uttar pradesh,barabanki,2020,2,8081,206098
uttar pradesh,barabanki,2020,3,8082,230105
uttar pradesh,barabanki,2020,4,8083,253766
uttar pradesh,barabanki,2021,1,8084,277347
uttar pradesh,barabanki,2021,2,8085,298651
uttar pradesh,barabanki,2021,3,8086,327317
uttar pradesh,barabanki,2021,4,8087,357576
uttar pradesh,barabanki,2022,1,8088,390539
uttar pradesh,barabanki,2022,2,8089,421641
uttar pradesh,barabanki,2022,3,8090,458649
uttar pradesh,barabanki,2022,4,8091,495827
uttar pradesh,barabanki,2023,1,8092,534174
uttar pradesh,barabanki,2023,2,8093,568109
uttar pradesh,barabanki,2023,3,8094,610301
uttar pradesh,barabanki,2023,4,8095,657998
uttar pradesh,barabanki,2024,1,8096,705198
uttar pradesh,barabanki,2024,2,8097,747297
uttar pradesh,barabanki,2024,3,8098,790089
uttar pradesh,barabanki,2024,4,8099,825233
uttar pradesh,barabanki,2025,1,8100,862609
uttar pradesh,barabanki,2025,2,8101,895982
uttar pradesh,barabanki,2025,3,8102,937141
uttar pradesh,barabanki,2025,4,8103,977165
uttar pradesh,barabanki,2026,1,8104,1015501
uttar pradesh,barabanki,2026,2,8105,1048794
uttar pradesh,bareilly,2018,1,8072,115918
uttar pradesh,bareilly,2018,2,8073,158858
uttar pradesh,bareilly,2018,3,8074,193822
uttar pradesh,bareilly,2018,4,8075,242538
uttar pradesh,bareilly,2019,1,8076,292590
uttar pradesh,bareilly,2019,2,8077,333372
uttar pradesh,bareilly,2019,3,8078,373367
uttar pradesh,bareilly,2019,4,8079,416714
uttar pradesh,bareilly,2020,1,8080,471772
uttar pradesh,bareilly,2020,2,8081,526402
uttar pradesh,bareilly,2020,3,8082,579884
uttar pradesh,bareilly,2020,4,8083,633775
uttar pradesh,bareilly,2021,1,8084,689505
uttar pradesh,bareilly,2021,2,8085,740596
uttar pradesh,bareilly,2021,3,8086,800002
uttar pradesh,bareilly,2021,4,8087,862858
uttar pradesh,bareilly,2022,1,8088,931565
uttar pradesh,bareilly,2022,2,8089,989730
uttar pradesh,bareilly,2022,3,8090,1054163
uttar pradesh,bareilly,2022,4,8091,1118777
uttar pradesh,bareilly,2023,1,8092,1184944
uttar pradesh,bareilly,2023,2,8093,1241084
uttar pradesh,bareilly,2023,3,8094,1303972
uttar pradesh,bareilly,2023,4,8095,1376148
uttar pradesh,bareilly,2024,1,8096,1451924
uttar pradesh,bareilly,2024,2,8097,1521352
uttar pradesh,bareilly,2024,3,8098,1587343
uttar pradesh,bareilly,2024,4,8099,1649859
uttar pradesh,bareilly,2025,1,8100,1713927
uttar pradesh,bareilly,2025,2,8101,1772395
uttar pradesh,bareilly,2025,3,8102,1840207
uttar pradesh,bareilly,2025,4,8103,1904471
uttar pradesh,bareilly,2026,1,8104,1968026
uttar pradesh,bareilly,2026,2,8105,2011083
uttar pradesh,basti,2018,1,8072,44659
uttar pradesh,basti,2018,2,8073,63435
uttar pradesh,basti,2018,3,8074,79462
uttar pradesh,basti,2018,4,8075,101912
uttar pradesh,basti,2019,1,8076,124431
uttar pradesh,basti,2019,2,8077,141922
uttar pradesh,basti,2019,3,8078,159195
uttar pradesh,basti,2019,4,8079,178347
uttar pradesh,basti,2020,1,8080,201515
uttar pradesh,basti,2020,2,8081,227672
uttar pradesh,basti,2020,3,8082,251428
uttar pradesh,basti,2020,4,8083,275088
uttar pradesh,basti,2021,1,8084,298524
uttar pradesh,basti,2021,2,8085,321155
uttar pradesh,basti,2021,3,8086,349539
uttar pradesh,basti,2021,4,8087,378227
uttar pradesh,basti,2022,1,8088,406811
uttar pradesh,basti,2022,2,8089,432840
uttar pradesh,basti,2022,3,8090,463391
uttar pradesh,basti,2022,4,8091,493159
uttar pradesh,basti,2023,1,8092,522954
uttar pradesh,basti,2023,2,8093,550316
uttar pradesh,basti,2023,3,8094,579883
uttar pradesh,basti,2023,4,8095,611865
uttar pradesh,basti,2024,1,8096,649900
uttar pradesh,basti,2024,2,8097,685927
uttar pradesh,basti,2024,3,8098,719924
uttar pradesh,basti,2024,4,8099,751115
uttar pradesh,basti,2025,1,8100,784253
uttar pradesh,basti,2025,2,8101,814661
uttar pradesh,basti,2025,3,8102,849228
uttar pradesh,basti,2025,4,8103,881545
uttar pradesh,basti,2026,1,8104,912105
uttar pradesh,basti,2026,2,8105,920943
uttar pradesh,bhadohi,2018,1,8072,28279
uttar pradesh,bhadohi,2018,2,8073,39488
uttar pradesh,bhadohi,2018,3,8074,49653
uttar pradesh,bhadohi,2018,4,8075,64302
uttar pradesh,bhadohi,2019,1,8076,78974
uttar pradesh,bhadohi,2019,2,8077,90417
uttar pradesh,bhadohi,2019,3,8078,101217
uttar pradesh,bhadohi,2019,4,8079,114118
uttar pradesh,bhadohi,2020,1,8080,129029
uttar pradesh,bhadohi,2020,2,8081,144705
uttar pradesh,bhadohi,2020,3,8082,160436
uttar pradesh,bhadohi,2020,4,8083,176150
uttar pradesh,bhadohi,2021,1,8084,190730
uttar pradesh,bhadohi,2021,2,8085,203299
uttar pradesh,bhadohi,2021,3,8086,219069
uttar pradesh,bhadohi,2021,4,8087,236009
uttar pradesh,bhadohi,2022,1,8088,253078
uttar pradesh,bhadohi,2022,2,8089,267946
uttar pradesh,bhadohi,2022,3,8090,283819
uttar pradesh,bhadohi,2022,4,8091,299671
uttar pradesh,bhadohi,2023,1,8092,314917
uttar pradesh,bhadohi,2023,2,8093,328451
uttar pradesh,bhadohi,2023,3,8094,343133
uttar pradesh,bhadohi,2023,4,8095,359578
uttar pradesh,bhadohi,2024,1,8096,378678
uttar pradesh,bhadohi,2024,2,8097,397079
uttar pradesh,bhadohi,2024,3,8098,414615
uttar pradesh,bhadohi,2024,4,8099,431080
uttar pradesh,bhadohi,2025,1,8100,448292
uttar pradesh,bhadohi,2025,2,8101,463892
uttar pradesh,bhadohi,2025,3,8102,481894
uttar pradesh,bhadohi,2025,4,8103,500627
uttar pradesh,bhadohi,2026,1,8104,517482
uttar pradesh,bhadohi,2026,2,8105,522081
uttar pradesh,bijnor,2018,1,8072,55905
uttar pradesh,bijnor,2018,2,8073,78051
uttar pradesh,bijnor,2018,3,8074,98144
uttar pradesh,bijnor,2018,4,8075,126317
uttar pradesh,bijnor,2019,1,8076,154365
uttar pradesh,bijnor,2019,2,8077,178994
uttar pradesh,bijnor,2019,3,8078,204711
uttar pradesh,bijnor,2019,4,8079,230878
uttar pradesh,bijnor,2020,1,8080,262181
uttar pradesh,bijnor,2020,2,8081,298722
uttar pradesh,bijnor,2020,3,8082,334444
uttar pradesh,bijnor,2020,4,8083,372090
uttar pradesh,bijnor,2021,1,8084,408118
uttar pradesh,bijnor,2021,2,8085,442130
uttar pradesh,bijnor,2021,3,8086,483590
uttar pradesh,bijnor,2021,4,8087,525969
uttar pradesh,bijnor,2022,1,8088,569851
uttar pradesh,bijnor,2022,2,8089,609286
uttar pradesh,bijnor,2022,3,8090,655143
uttar pradesh,bijnor,2022,4,8091,699643
uttar pradesh,bijnor,2023,1,8092,744238
uttar pradesh,bijnor,2023,2,8093,783984
uttar pradesh,bijnor,2023,3,8094,829343
uttar pradesh,bijnor,2023,4,8095,880122
uttar pradesh,bijnor,2024,1,8096,933562
uttar pradesh,bijnor,2024,2,8097,985828
uttar pradesh,bijnor,2024,3,8098,1036665
uttar pradesh,bijnor,2024,4,8099,1078698
uttar pradesh,bijnor,2025,1,8100,1120387
uttar pradesh,bijnor,2025,2,8101,1161041
uttar pradesh,bijnor,2025,3,8102,1208134
uttar pradesh,bijnor,2025,4,8103,1253428
uttar pradesh,bijnor,2026,1,8104,1295095
uttar pradesh,bijnor,2026,2,8105,1286473
uttar pradesh,budaun,2018,1,8072,31834
uttar pradesh,budaun,2018,2,8073,44867
uttar pradesh,budaun,2018,3,8074,56347
uttar pradesh,budaun,2018,4,8075,72907
uttar pradesh,budaun,2019,1,8076,89984
uttar pradesh,budaun,2019,2,8077,103928
uttar pradesh,budaun,2019,3,8078,118366
uttar pradesh,budaun,2019,4,8079,135152
uttar pradesh,budaun,2020,1,8080,157257
uttar pradesh,budaun,2020,2,8081,182961
uttar pradesh,budaun,2020,3,8082,207144
uttar pradesh,budaun,2020,4,8083,231449
uttar pradesh,budaun,2021,1,8084,257127
uttar pradesh,budaun,2021,2,8085,280637
uttar pradesh,budaun,2021,3,8086,309015
uttar pradesh,budaun,2021,4,8087,341156
uttar pradesh,budaun,2022,1,8088,377451
uttar pradesh,budaun,2022,2,8089,408793
uttar pradesh,budaun,2022,3,8090,446701
uttar pradesh,budaun,2022,4,8091,484992
uttar pradesh,budaun,2023,1,8092,526496
uttar pradesh,budaun,2023,2,8093,559455
uttar pradesh,budaun,2023,3,8094,600021
uttar pradesh,budaun,2023,4,8095,648823
uttar pradesh,budaun,2024,1,8096,697390
uttar pradesh,budaun,2024,2,8097,739443
uttar pradesh,budaun,2024,3,8098,779913
uttar pradesh,budaun,2024,4,8099,815917
uttar pradesh,budaun,2025,1,8100,854062
uttar pradesh,budaun,2025,2,8101,885859
uttar pradesh,budaun,2025,3,8102,923277
uttar pradesh,budaun,2025,4,8103,961486
uttar pradesh,budaun,2026,1,8104,997690
uttar pradesh,budaun,2026,2,8105,1034114
uttar pradesh,bulandshahr,2018,1,8072,66330
uttar pradesh,bulandshahr,2018,2,8073,91515
uttar pradesh,bulandshahr,2018,3,8074,114233
uttar pradesh,bulandshahr,2018,4,8075,148539
uttar pradesh,bulandshahr,2019,1,8076,184716
uttar pradesh,bulandshahr,2019,2,8077,215536
uttar pradesh,bulandshahr,2019,3,8078,246472
uttar pradesh,bulandshahr,2019,4,8079,278134
uttar pradesh,bulandshahr,2020,1,8080,316938
uttar pradesh,bulandshahr,2020,2,8081,357142
uttar pradesh,bulandshahr,2020,3,8082,398749
uttar pradesh,bulandshahr,2020,4,8083,442002
uttar pradesh,bulandshahr,2021,1,8084,486434
uttar pradesh,bulandshahr,2021,2,8085,525882
uttar pradesh,bulandshahr,2021,3,8086,572338
uttar pradesh,bulandshahr,2021,4,8087,621321
uttar pradesh,bulandshahr,2022,1,8088,673972
uttar pradesh,bulandshahr,2022,2,8089,721888
uttar pradesh,bulandshahr,2022,3,8090,776659
uttar pradesh,bulandshahr,2022,4,8091,829330
uttar pradesh,bulandshahr,2023,1,8092,883540
uttar pradesh,bulandshahr,2023,2,8093,927840
uttar pradesh,bulandshahr,2023,3,8094,977346
uttar pradesh,bulandshahr,2023,4,8095,1030127
uttar pradesh,bulandshahr,2024,1,8096,1085237
uttar pradesh,bulandshahr,2024,2,8097,1137293
uttar pradesh,bulandshahr,2024,3,8098,1187837
uttar pradesh,bulandshahr,2024,4,8099,1232476
uttar pradesh,bulandshahr,2025,1,8100,1277740
uttar pradesh,bulandshahr,2025,2,8101,1320005
uttar pradesh,bulandshahr,2025,3,8102,1369201
uttar pradesh,bulandshahr,2025,4,8103,1415149
uttar pradesh,bulandshahr,2026,1,8104,1458681
uttar pradesh,bulandshahr,2026,2,8105,1498671
uttar pradesh,chandauli,2018,1,8072,41502
uttar pradesh,chandauli,2018,2,8073,58635
uttar pradesh,chandauli,2018,3,8074,73240
uttar pradesh,chandauli,2018,4,8075,94297
uttar pradesh,chandauli,2019,1,8076,114293
uttar pradesh,chandauli,2019,2,8077,130046
uttar pradesh,chandauli,2019,3,8078,144577
uttar pradesh,chandauli,2019,4,8079,161954
uttar pradesh,chandauli,2020,1,8080,182280
uttar pradesh,chandauli,2020,2,8081,204962
uttar pradesh,chandauli,2020,3,8082,227196
uttar pradesh,chandauli,2020,4,8083,249446
uttar pradesh,chandauli,2021,1,8084,270350
uttar pradesh,chandauli,2021,2,8085,289555
uttar pradesh,chandauli,2021,3,8086,313240
uttar pradesh,chandauli,2021,4,8087,338270
uttar pradesh,chandauli,2022,1,8088,364100
uttar pradesh,chandauli,2022,2,8089,387569
uttar pradesh,chandauli,2022,3,8090,413621
uttar pradesh,chandauli,2022,4,8091,439568
uttar pradesh,chandauli,2023,1,8092,465503
uttar pradesh,chandauli,2023,2,8093,488609
uttar pradesh,chandauli,2023,3,8094,514391
uttar pradesh,chandauli,2023,4,8095,541930
uttar pradesh,chandauli,2024,1,8096,572624
uttar pradesh,chandauli,2024,2,8097,602011
uttar pradesh,chandauli,2024,3,8098,629700
uttar pradesh,chandauli,2024,4,8099,656196
uttar pradesh,chandauli,2025,1,8100,683747
uttar pradesh,chandauli,2025,2,8101,708775
uttar pradesh,chandauli,2025,3,8102,737891
uttar pradesh,chandauli,2025,4,8103,766281
uttar pradesh,chandauli,2026,1,8104,792182
uttar pradesh,chandauli,2026,2,8105,804893
uttar pradesh,chitrakoot,2018,1,8072,12287
uttar pradesh,chitrakoot,2018,2,8073,17355
uttar pradesh,chitrakoot,2018,3,8074,21729
uttar pradesh,chitrakoot,2018,4,8075,27683
uttar pradesh,chitrakoot,2019,1,8076,33583
uttar pradesh,chitrakoot,2019,2,8077,38774
uttar pradesh,chitrakoot,2019,3,8078,43865
uttar pradesh,chitrakoot,2019,4,8079,49564
uttar pradesh,chitrakoot,2020,1,8080,56305
uttar pradesh,chitrakoot,2020,2,8081,64187
uttar pradesh,chitrakoot,2020,3,8082,71561
uttar pradesh,chitrakoot,2020,4,8083,79382
uttar pradesh,chitrakoot,2021,1,8084,87106
uttar pradesh,chitrakoot,2021,2,8085,94121
uttar pradesh,chitrakoot,2021,3,8086,102918
uttar pradesh,chitrakoot,2021,4,8087,112786
uttar pradesh,chitrakoot,2022,1,8088,122855
uttar pradesh,chitrakoot,2022,2,8089,132448
uttar pradesh,chitrakoot,2022,3,8090,142675
uttar pradesh,chitrakoot,2022,4,8091,152536
uttar pradesh,chitrakoot,2023,1,8092,162363
uttar pradesh,chitrakoot,2023,2,8093,171378
uttar pradesh,chitrakoot,2023,3,8094,181831
uttar pradesh,chitrakoot,2023,4,8095,193486
uttar pradesh,chitrakoot,2024,1,8096,206729
uttar pradesh,chitrakoot,2024,2,8097,218779
uttar pradesh,chitrakoot,2024,3,8098,230639
uttar pradesh,chitrakoot,2024,4,8099,240957
uttar pradesh,chitrakoot,2025,1,8100,251897
uttar pradesh,chitrakoot,2025,2,8101,261843
uttar pradesh,chitrakoot,2025,3,8102,273654
uttar pradesh,chitrakoot,2025,4,8103,285783
uttar pradesh,chitrakoot,2026,1,8104,296517
uttar pradesh,chitrakoot,2026,2,8105,304813
uttar pradesh,deoria,2018,1,8072,61087
uttar pradesh,deoria,2018,2,8073,86429
uttar pradesh,deoria,2018,3,8074,108369
uttar pradesh,deoria,2018,4,8075,139485
uttar pradesh,deoria,2019,1,8076,171505
uttar pradesh,deoria,2019,2,8077,197502
uttar pradesh,deoria,2019,3,8078,221883
uttar pradesh,deoria,2019,4,8079,249828
uttar pradesh,deoria,2020,1,8080,281227
uttar pradesh,deoria,2020,2,8081,315142
uttar pradesh,deoria,2020,3,8082,347347
uttar pradesh,deoria,2020,4,8083,381652
uttar pradesh,deoria,2021,1,8084,414863
uttar pradesh,deoria,2021,2,8085,445624
uttar pradesh,deoria,2021,3,8086,483673
uttar pradesh,deoria,2021,4,8087,523246
uttar pradesh,deoria,2022,1,8088,564446
uttar pradesh,deoria,2022,2,8089,602160
uttar pradesh,deoria,2022,3,8090,644114
uttar pradesh,deoria,2022,4,8091,685140
uttar pradesh,deoria,2023,1,8092,725385
uttar pradesh,deoria,2023,2,8093,762321
uttar pradesh,deoria,2023,3,8094,802217
uttar pradesh,deoria,2023,4,8095,844849
uttar pradesh,deoria,2024,1,8096,894522
uttar pradesh,deoria,2024,2,8097,943162
uttar pradesh,deoria,2024,3,8098,988163
uttar pradesh,deoria,2024,4,8099,1031028
uttar pradesh,deoria,2025,1,8100,1076267
uttar pradesh,deoria,2025,2,8101,1117205
uttar pradesh,deoria,2025,3,8102,1163736
uttar pradesh,deoria,2025,4,8103,1208099
uttar pradesh,deoria,2026,1,8104,1250331
uttar pradesh,deoria,2026,2,8105,1276888
uttar pradesh,etah,2018,1,8072,21858
uttar pradesh,etah,2018,2,8073,31241
uttar pradesh,etah,2018,3,8074,40599
uttar pradesh,etah,2018,4,8075,53263
uttar pradesh,etah,2019,1,8076,66727
uttar pradesh,etah,2019,2,8077,79121
uttar pradesh,etah,2019,3,8078,91565
uttar pradesh,etah,2019,4,8079,104930
uttar pradesh,etah,2020,1,8080,121237
uttar pradesh,etah,2020,2,8081,140099
uttar pradesh,etah,2020,3,8082,157518
uttar pradesh,etah,2020,4,8083,174545
uttar pradesh,etah,2021,1,8084,192128
uttar pradesh,etah,2021,2,8085,208755
uttar pradesh,etah,2021,3,8086,228549
uttar pradesh,etah,2021,4,8087,250589
uttar pradesh,etah,2022,1,8088,274604
uttar pradesh,etah,2022,2,8089,295812
uttar pradesh,etah,2022,3,8090,320628
uttar pradesh,etah,2022,4,8091,344253
uttar pradesh,etah,2023,1,8092,367343
uttar pradesh,etah,2023,2,8093,387445
uttar pradesh,etah,2023,3,8094,409723
uttar pradesh,etah,2023,4,8095,434786
uttar pradesh,etah,2024,1,8096,462456
uttar pradesh,etah,2024,2,8097,486913
uttar pradesh,etah,2024,3,8098,511650
uttar pradesh,etah,2024,4,8099,533875
uttar pradesh,etah,2025,1,8100,557106
uttar pradesh,etah,2025,2,8101,577973
uttar pradesh,etah,2025,3,8102,602885
uttar pradesh,etah,2025,4,8103,626962
uttar pradesh,etah,2026,1,8104,649503
uttar pradesh,etah,2026,2,8105,678168
uttar pradesh,etawah,2018,1,8072,29696
uttar pradesh,etawah,2018,2,8073,41412
uttar pradesh,etawah,2018,3,8074,52559
uttar pradesh,etawah,2018,4,8075,67468
uttar pradesh,etawah,2019,1,8076,82574
uttar pradesh,etawah,2019,2,8077,96516
uttar pradesh,etawah,2019,3,8078,110910
uttar pradesh,etawah,2019,4,8079,125459
uttar pradesh,etawah,2020,1,8080,142874
uttar pradesh,etawah,2020,2,8081,162564
uttar pradesh,etawah,2020,3,8082,182404
uttar pradesh,etawah,2020,4,8083,201700
uttar pradesh,etawah,2021,1,8084,220885
uttar pradesh,etawah,2021,2,8085,239084
uttar pradesh,etawah,2021,3,8086,260712
uttar pradesh,etawah,2021,4,8087,282931
uttar pradesh,etawah,2022,1,8088,305980
uttar pradesh,etawah,2022,2,8089,327080
uttar pradesh,etawah,2022,3,8090,350521
uttar pradesh,etawah,2022,4,8091,372450
uttar pradesh,etawah,2023,1,8092,394443
uttar pradesh,etawah,2023,2,8093,414602
uttar pradesh,etawah,2023,3,8094,437823
uttar pradesh,etawah,2023,4,8095,461604
uttar pradesh,etawah,2024,1,8096,488275
uttar pradesh,etawah,2024,2,8097,513401
uttar pradesh,etawah,2024,3,8098,538162
uttar pradesh,etawah,2024,4,8099,559757
uttar pradesh,etawah,2025,1,8100,582222
uttar pradesh,etawah,2025,2,8101,603012
uttar pradesh,etawah,2025,3,8102,626582
uttar pradesh,etawah,2025,4,8103,649605
uttar pradesh,etawah,2026,1,8104,671801
uttar pradesh,etawah,2026,2,8105,692265
uttar pradesh,farrukhabad,2018,1,8072,27786
uttar pradesh,farrukhabad,2018,2,8073,39291
uttar pradesh,farrukhabad,2018,3,8074,49337
uttar pradesh,farrukhabad,2018,4,8075,63293
