state,district,year,quarter,period_id,transaction_count,transaction_amount,registered_users,registered_merchants
rajasthan,kotputli behror,2018,1,8072,226956,280766938.8594191,66082,
rajasthan,kotputli behror,2018,2,8073,299806,477255604.4314546,89903,6
rajasthan,kotputli behror,2018,3,8074,398774,704125854.9675117,111804,7
rajasthan,kotputli behror,2018,4,8075,620821,1154237682.8230402,138825,138
rajasthan,kotputli behror,2019,1,8076,1226400,1710391884.2805438,168903,1497
rajasthan,kotputli behror,2019,2,8077,1256216,2292728000.1045704,193867,3477
rajasthan,kotputli behror,2019,3,8078,1505437,2888719105.7824206,218656,5835
rajasthan,kotputli behror,2019,4,8079,2035817,4303474705.005466,244091,7433
rajasthan,kotputli behror,2020,1,8080,2550792,5297074324.071341,271236,8894
rajasthan,kotputli behror,2020,2,8081,2995906,5645899379.03602,300391,9904
rajasthan,kotputli behror,2020,3,8082,4169624,8207256377.530983,330609,12203
rajasthan,kotputli behror,2020,4,8083,5027992,10577592674.50364,357010,14908
rajasthan,kotputli behror,2021,1,8084,6331645,13012486358.632793,384041,18125
rajasthan,kotputli behror,2021,2,8085,7763034,15120731487.637917,408685,21247
rajasthan,kotputli behror,2021,3,8086,9849642,17672932147.895,436885,26575
rajasthan,kotputli behror,2021,4,8087,10332788,20097139714.547527,462378,31534
rajasthan,kotputli behror,2022,1,8088,13132445,24597438451.513756,487528,36446
rajasthan,kotputli behror,2022,2,8089,15235531,27000062001.37857,510486,39757
rajasthan,kotputli behror,2022,3,8090,17489070,29095586044.97558,534551,42370
rajasthan,kotputli behror,2022,4,8091,19097758,34017171362.59322,556999,44674
rajasthan,kotputli behror,2023,1,8092,21019311,37356927116.4002,578372,44503
rajasthan,kotputli behror,2023,2,8093,25201795,40573470324.22519,599301,44975
rajasthan,kotputli behror,2023,3,8094,28431001,43147536079.3358,621810,45758
rajasthan,kotputli behror,2023,4,8095,31453413,50404226781.5895,642966,46677
rajasthan,kotputli behror,2024,1,8096,36422486,56577134671.510765,665809,47546
rajasthan,kotputli behror,2024,2,8097,40808139,58357292923.0307,688866,49058
rajasthan,kotputli behror,2024,3,8098,42974877,58052080860.26396,709998,50097
rajasthan,kotputli behror,2024,4,8099,44960807,66282075872.32487,730625,51319
rajasthan,kotputli behror,2025,1,8100,43150234,63622840099.34994,751510,52418
rajasthan,kotputli behror,2025,2,8101,47587715,65449964021.80033,772206,53214
rajasthan,kotputli behror,2025,3,8102,49869607,64475608971.00716,793365,54058
rajasthan,kotputli behror,2025,4,8103,50143142,71955031113.23819,811982,55391
rajasthan,kotputli behror,2026,1,8104,50790989,71114702325.03592,830536,56425
rajasthan,kotputli behror,2026,2,8105,54444801,73205317652.99188,851871,57663
rajasthan,nagaur,2018,1,8072,125460,143685571.19848752,50571,
rajasthan,nagaur,2018,2,8073,156028,256417813.86649615,68878,2
rajasthan,nagaur,2018,3,8074,187330,354121260.0394473,84637,2
rajasthan,nagaur,2018,4,8075,275051,556131793.1389434,104412,18
rajasthan,nagaur,2019,1,8076,479252,829857018.01038,130175,234
rajasthan,nagaur,2019,2,8077,526054,1110749855.9662,150824,869
rajasthan,nagaur,2019,3,8078,572767,1374073275.7161436,170617,1172
rajasthan,nagaur,2019,4,8079,793758,1989712131.492073,192047,2125
rajasthan,nagaur,2020,1,8080,1058558,2558194066.030285,218946,2965
rajasthan,nagaur,2020,2,8081,1413612,3054780057.264247,252707,3298
rajasthan,nagaur,2020,3,8082,1728196,4207772441.356733,280377,4433
rajasthan,nagaur,2020,4,8083,2318966,5982976833.427047,306895,6445
rajasthan,nagaur,2021,1,8084,2961964,7852509241.425757,337087,9739
rajasthan,nagaur,2021,2,8085,4147846,10021426373.016376,365979,12124
rajasthan,nagaur,2021,3,8086,5299973,12359177039.62513,399040,16336
rajasthan,nagaur,2021,4,8087,5800873,14383749680.092491,428694,21012
rajasthan,nagaur,2022,1,8088,7777688,18857768189.90093,459068,26298
rajasthan,nagaur,2022,2,8089,9110443,20964424823.514503,485600,29379
rajasthan,nagaur,2022,3,8090,11237717,23117793151.912506,513119,31019
rajasthan,nagaur,2022,4,8091,12259580,26967266053.18521,538032,32124
rajasthan,nagaur,2023,1,8092,14233471,31325958746.14881,563807,31916
rajasthan,nagaur,2023,2,8093,16908960,33876736580.269775,588393,32086
rajasthan,nagaur,2023,3,8094,19200159,35896348675.55662,613981,32861
rajasthan,nagaur,2023,4,8095,20968374,41714387634.16955,638423,33586
rajasthan,nagaur,2024,1,8096,25555104,47953409748.965576,669280,34115
rajasthan,nagaur,2024,2,8097,30692750,52207573289.14986,699773,35481
rajasthan,nagaur,2024,3,8098,31575792,49065666828.49012,724773,36977
rajasthan,nagaur,2024,4,8099,31973193,55004317238.06945,746090,38306
rajasthan,nagaur,2025,1,8100,32106059,54072807328.88974,769653,39328
rajasthan,nagaur,2025,2,8101,35277020,55384482768.64577,792744,40634
rajasthan,nagaur,2025,3,8102,37043552,52564940517.74704,814518,41884
rajasthan,nagaur,2025,4,8103,36005417,57845037298.37308,835921,43223
rajasthan,nagaur,2026,1,8104,37055826,58652903800.43045,856700,43920
rajasthan,nagaur,2026,2,8105,39799872,60471687356.62741,881192,44999
rajasthan,pali,2018,1,8072,106980,125999795.32518142,51272,2
rajasthan,pali,2018,2,8073,140667,229395395.5122143,68341,4
rajasthan,pali,2018,3,8074,177130,340409985.3773595,83935,13
rajasthan,pali,2018,4,8075,269269,532595832.8668737,108699,76
rajasthan,pali,2019,1,8076,412516,737298693.6547467,133254,766
rajasthan,pali,2019,2,8077,475548,994265004.3458261,152003,1084
rajasthan,pali,2019,3,8078,534457,1175468787.1545467,171980,1985
rajasthan,pali,2019,4,8079,732870,1682839324.3329728,192696,2760
rajasthan,pali,2020,1,8080,994992,2173041769.167694,216785,3406
rajasthan,pali,2020,2,8081,1230677,2250764071.9425416,247848,3824
rajasthan,pali,2020,3,8082,1733391,3715935411.2384562,276867,4795
rajasthan,pali,2020,4,8083,2317850,5066777268.794888,304553,6281
rajasthan,pali,2021,1,8084,2932161,6381394655.065965,332282,9967
rajasthan,pali,2021,2,8085,3801088,7680477492.052946,357998,11046
rajasthan,pali,2021,3,8086,4833381,9645995522.433687,387678,13899
rajasthan,pali,2021,4,8087,5224818,10846237416.80732,414324,17170
rajasthan,pali,2022,1,8088,6978024,13974094364.377222,440665,20685
rajasthan,pali,2022,2,8089,8493037,16047544818.15628,464771,22130
rajasthan,pali,2022,3,8090,9863911,17133649265.033504,490413,23351
rajasthan,pali,2022,4,8091,11165293,19854219252.449757,514432,24454
rajasthan,pali,2023,1,8092,12655395,22472319058.643692,536736,24529
rajasthan,pali,2023,2,8093,14726628,24679914055.36033,558290,24637
rajasthan,pali,2023,3,8094,15956215,25070218683.982414,581856,24972
rajasthan,pali,2023,4,8095,17926015,29184189757.441345,605773,26388
rajasthan,pali,2024,1,8096,21270599,32948559205.72226,632154,28679
rajasthan,pali,2024,2,8097,25417092,36275359141.90579,659132,31436
rajasthan,pali,2024,3,8098,25972090,34637934223.540665,683628,33789
rajasthan,pali,2024,4,8099,28118558,39954244980.38025,705535,35857
rajasthan,pali,2025,1,8100,28908677,39916295144.275894,727895,37500
rajasthan,pali,2025,2,8101,31662537,42055769162.76348,750205,38991
rajasthan,pali,2025,3,8102,32753316,39197635154.06954,772684,40552
rajasthan,pali,2025,4,8103,33613094,44173730458.3268,794719,42386
rajasthan,pali,2026,1,8104,34976602,45185804165.104706,814689,43930
rajasthan,pali,2026,2,8105,37686843,47928081163.0695,828897,45541
rajasthan,phalodi,2018,1,8072,30423,42090045.05020402,15607,
rajasthan,phalodi,2018,2,8073,44859,82157833.58512504,21679,
rajasthan,phalodi,2018,3,8074,62416,141669222.1288877,27435,2
rajasthan,phalodi,2018,4,8075,92248,209620864.74394506,34740,8
rajasthan,phalodi,2019,1,8076,145400,305318504.85964835,44150,78
rajasthan,phalodi,2019,2,8077,173674,416884613.9956497,51790,128
rajasthan,phalodi,2019,3,8078,217649,569999182.2296113,59880,202
rajasthan,phalodi,2019,4,8079,310570,840450230.9867622,68470,406
rajasthan,phalodi,2020,1,8080,385759,995170046.6268349,79715,524
rajasthan,phalodi,2020,2,8081,564101,1277079291.1616087,94558,583
rajasthan,phalodi,2020,3,8082,664175,1751304341.0292568,106770,932
rajasthan,phalodi,2020,4,8083,892826,2393466990.4170103,119246,1479
rajasthan,phalodi,2021,1,8084,1180844,3289732926.8356123,133416,2553
rajasthan,phalodi,2021,2,8085,1687021,4396102609.291727,146992,2893
rajasthan,phalodi,2021,3,8086,2199519,5332929586.967438,162563,3846
rajasthan,phalodi,2021,4,8087,2479014,6155513124.576553,176791,5273
rajasthan,phalodi,2022,1,8088,3472079,8228167793.013677,191667,5997
rajasthan,phalodi,2022,2,8089,3850349,8917014570.703815,204738,6889
rajasthan,phalodi,2022,3,8090,5457104,11868522826.311195,220206,7940
rajasthan,phalodi,2022,4,8091,6143033,13336146153.960564,233997,9184
rajasthan,phalodi,2023,1,8092,7001874,14983948160.063747,247993,9651
rajasthan,phalodi,2023,2,8093,7816114,15354102811.35963,261006,9956
rajasthan,phalodi,2023,3,8094,9424104,16606938504.031334,276144,11081
rajasthan,phalodi,2023,4,8095,9658583,18602377062.984882,289632,11778
rajasthan,phalodi,2024,1,8096,11728109,20353684302.78746,306062,12491
rajasthan,phalodi,2024,2,8097,13675777,22672569408.05716,321295,13399
rajasthan,phalodi,2024,3,8098,15140668,22136127809.590977,333638,14515
rajasthan,phalodi,2024,4,8099,15023324,24336591702.266197,344395,15443
rajasthan,phalodi,2025,1,8100,15781864,24856320206.000866,356419,16186
rajasthan,phalodi,2025,2,8101,16754029,26232495458.200027,368145,16937
rajasthan,phalodi,2025,3,8102,18711954,24906932454.349586,379494,17802
rajasthan,phalodi,2025,4,8103,17681468,27048281972.59362,390237,18621
rajasthan,phalodi,2026,1,8104,18674616,27385083852.476704,401204,19258
rajasthan,phalodi,2026,2,8105,20362210,29762174837.648865,413508,19930
rajasthan,pratapgarh,2018,1,8072,40092,43916281.54282451,14247,
rajasthan,pratapgarh,2018,2,8073,47672,69382719.512312,19156,
rajasthan,pratapgarh,2018,3,8074,99149,139760768.9690314,23977,
rajasthan,pratapgarh,2018,4,8075,87368,180877187.32794636,29380,3
rajasthan,pratapgarh,2019,1,8076,136535,236811666.8438241,35372,33
rajasthan,pratapgarh,2019,2,8077,143348,321567885.62986654,40415,116
rajasthan,pratapgarh,2019,3,8078,156907,364726763.8392125,46034,186
rajasthan,pratapgarh,2019,4,8079,213060,515236068.22210765,52259,246
rajasthan,pratapgarh,2020,1,8080,275120,636949359.692081,59566,399
rajasthan,pratapgarh,2020,2,8081,383874,859728976.0984983,70392,512
rajasthan,pratapgarh,2020,3,8082,450701,1077653221.778174,80180,1011
rajasthan,pratapgarh,2020,4,8083,575599,1361766070.6593122,89405,1400
rajasthan,pratapgarh,2021,1,8084,718519,1774925719.9346986,99472,2040
rajasthan,pratapgarh,2021,2,8085,939930,2202670469.797836,109615,2549
rajasthan,pratapgarh,2021,3,8086,1312267,2902041639.909231,123256,4226
rajasthan,pratapgarh,2021,4,8087,1483852,3304886037.827564,135063,5896
rajasthan,pratapgarh,2022,1,8088,2128229,4537673774.802397,147939,8445
rajasthan,pratapgarh,2022,2,8089,2523264,5216169075.923941,160188,9304
rajasthan,pratapgarh,2022,3,8090,3208139,5578522789.828211,174964,10194
rajasthan,pratapgarh,2022,4,8091,3665547,6329700796.955172,187533,10804
rajasthan,pratapgarh,2023,1,8092,4354875,7260900709.019545,199765,11195
rajasthan,pratapgarh,2023,2,8093,5191775,8307232497.211525,211788,11365
rajasthan,pratapgarh,2023,3,8094,6183333,8727362571.072044,229443,11606
rajasthan,pratapgarh,2023,4,8095,6934631,9617314976.249142,245195,11986
rajasthan,pratapgarh,2024,1,8096,8918611,11496609092.786608,261540,12478
rajasthan,pratapgarh,2024,2,8097,10435506,12975279546.760475,276548,13041
rajasthan,pratapgarh,2024,3,8098,11067131,12538760317.371075,290208,13651
rajasthan,pratapgarh,2024,4,8099,11538770,13878900952.312214,300404,14028
rajasthan,pratapgarh,2025,1,8100,11896011,14097551061.196743,311307,14340
rajasthan,pratapgarh,2025,2,8101,12492338,14634608140.054405,321782,14477
rajasthan,pratapgarh,2025,3,8102,13675282,13872729950.510036,333633,14609
rajasthan,pratapgarh,2025,4,8103,13546080,15057761883.343061,344731,15103
rajasthan,pratapgarh,2026,1,8104,14453769,16080103830.410362,355162,15340
rajasthan,pratapgarh,2026,2,8105,14774001,16762811402.286263,366670,15573
rajasthan,rajsamand,2018,1,8072,71329,109912752.70555857,30748,
rajasthan,rajsamand,2018,2,8073,102652,187053118.08788344,42257,2
rajasthan,rajsamand,2018,3,8074,136293,277303103.27676076,52402,9
rajasthan,rajsamand,2018,4,8075,204734,434867566.225661,66670,31
rajasthan,rajsamand,2019,1,8076,307924,586925393.582808,81637,161
rajasthan,rajsamand,2019,2,8077,339093,716633826.3847972,93929,1380
rajasthan,rajsamand,2019,3,8078,419494,950503091.1703084,107769,2478
rajasthan,rajsamand,2019,4,8079,569083,1364180291.4107828,122158,3616
rajasthan,rajsamand,2020,1,8080,751838,1688173052.6362977,139087,4443
rajasthan,rajsamand,2020,2,8081,904076,1629787123.5199676,159374,4996
rajasthan,rajsamand,2020,3,8082,1289028,2839657349.3142223,179314,6712
rajasthan,rajsamand,2020,4,8083,1798749,3864415813.047662,198511,8951
rajasthan,rajsamand,2021,1,8084,2226611,4869583540.878934,217899,11844
rajasthan,rajsamand,2021,2,8085,2724254,5483076925.327803,234366,12934
rajasthan,rajsamand,2021,3,8086,3813569,7627843037.290646,254824,16117
rajasthan,rajsamand,2021,4,8087,4186636,8318211175.042284,274073,19274
rajasthan,rajsamand,2022,1,8088,5444693,10759795184.165947,292961,22190
rajasthan,rajsamand,2022,2,8089,6407537,12000728037.650103,309649,24474
rajasthan,rajsamand,2022,3,8090,7555286,13375806664.770412,327449,25996
rajasthan,rajsamand,2022,4,8091,8747157,15407789353.880783,344347,27340
rajasthan,rajsamand,2023,1,8092,9625973,16862035983.04568,360549,27265
rajasthan,rajsamand,2023,2,8093,11835988,18500233198.217308,376103,27774
rajasthan,rajsamand,2023,3,8094,12537877,19341677781.11373,393496,28299
rajasthan,rajsamand,2023,4,8095,13894345,21900827486.063713,410651,28671
rajasthan,rajsamand,2024,1,8096,16138021,24726239096.88004,430193,28926
rajasthan,rajsamand,2024,2,8097,18921825,26318148816.495438,448706,29820
rajasthan,rajsamand,2024,3,8098,19691668,26602622097.13858,465655,30684
rajasthan,rajsamand,2024,4,8099,20803817,29672336029.938644,480618,31365
rajasthan,rajsamand,2025,1,8100,20933549,28955755134.958252,495952,31975
rajasthan,rajsamand,2025,2,8101,22558066,29428343393.029385,510635,32598
rajasthan,rajsamand,2025,3,8102,23705486,29147506134.02037,526876,33339
rajasthan,rajsamand,2025,4,8103,23699026,31571854152.963562,542428,33892
rajasthan,rajsamand,2026,1,8104,24562641,32325215871.29213,557216,34377
rajasthan,rajsamand,2026,2,8105,26297004,33460299716.363194,575113,35187
rajasthan,salumber,2018,1,8072,14937,18748757.345055915,6781,
rajasthan,salumber,2018,2,8073,20674,36303178.545478255,9328,2
rajasthan,salumber,2018,3,8074,29802,62581015.9000225,11840,3
rajasthan,salumber,2018,4,8075,45157,95623785.3014909,15171,17
rajasthan,salumber,2019,1,8076,67801,134619416.02260774,19031,72
rajasthan,salumber,2019,2,8077,82378,176561769.5415911,22338,235
rajasthan,salumber,2019,3,8078,98438,222302446.89543098,25940,357
rajasthan,salumber,2019,4,8079,140811,321737968.86057043,29967,533
rajasthan,salumber,2020,1,8080,199686,427333379.85412776,34840,661
rajasthan,salumber,2020,2,8081,309479,543054524.1417465,41946,780
rajasthan,salumber,2020,3,8082,357719,739580364.5647453,48041,1438
rajasthan,salumber,2020,4,8083,468857,973237869.4589436,53471,2048
rajasthan,salumber,2021,1,8084,581582,1216940634.0804942,59125,2939
rajasthan,salumber,2021,2,8085,741234,1430566180.505411,64157,3555
rajasthan,salumber,2021,3,8086,917906,1786638449.1548278,70270,4300
rajasthan,salumber,2021,4,8087,1029821,2000497451.463542,76107,5174
rajasthan,salumber,2022,1,8088,1352766,2619606836.8134317,81692,5897
rajasthan,salumber,2022,2,8089,1527643,2814079422.9916935,86674,6356
rajasthan,salumber,2022,3,8090,1680245,3008597141.143235,92364,6530
rajasthan,salumber,2022,4,8091,2010849,3505156895.89455,98130,6731
rajasthan,salumber,2023,1,8092,2243575,3924514349.242508,103577,6710
rajasthan,salumber,2023,2,8093,2678439,4283107365.6778564,108712,6851
rajasthan,salumber,2023,3,8094,2840268,4387280560.559483,116021,7005
rajasthan,salumber,2023,4,8095,3249061,4922011822.871323,123250,7452
rajasthan,salumber,2024,1,8096,3846540,5630060107.887857,131392,8137
rajasthan,salumber,2024,2,8097,4315747,5814735934.593746,139118,8767
rajasthan,salumber,2024,3,8098,4437134,5772051322.184642,146404,9372
rajasthan,salumber,2024,4,8099,4951411,6761892089.632943,152118,9863
rajasthan,salumber,2025,1,8100,5114193,6935040393.589035,158007,10123
rajasthan,salumber,2025,2,8101,5366592,6886131170.798551,163422,10375
rajasthan,salumber,2025,3,8102,5603849,6705881999.330189,170114,10802
rajasthan,salumber,2025,4,8103,5755309,7362532291.321602,176525,11333
rajasthan,salumber,2026,1,8104,6153145,7720156306.217004,182718,11598
rajasthan,salumber,2026,2,8105,6323620,7699711289.652384,187970,11929
rajasthan,sawai madhopur,2018,1,8072,194154,157488002.74326998,54991,
rajasthan,sawai madhopur,2018,2,8073,232214,272047329.37825656,72377,
rajasthan,sawai madhopur,2018,3,8074,314667,404148455.05655575,87936,1
rajasthan,sawai madhopur,2018,4,8075,503698,710739945.2796509,107150,25
rajasthan,sawai madhopur,2019,1,8076,1135419,1072325421.4989958,130246,543
rajasthan,sawai madhopur,2019,2,8077,938558,1435134529.5736885,146847,1201
rajasthan,sawai madhopur,2019,3,8078,949953,1571509575.209968,163523,3136
rajasthan,sawai madhopur,2019,4,8079,1398041,2386356939.7934747,182687,4255
rajasthan,sawai madhopur,2020,1,8080,1706619,2810205041.6425457,203015,5162
rajasthan,sawai madhopur,2020,2,8081,2178778,3637494514.0046844,225082,5677
rajasthan,sawai madhopur,2020,3,8082,2790419,4702059502.125207,251404,6628
rajasthan,sawai madhopur,2020,4,8083,2974107,5262286369.530268,271813,9391
rajasthan,sawai madhopur,2021,1,8084,4240160,7062142679.7883835,293531,13308
rajasthan,sawai madhopur,2021,2,8085,5439534,9034311682.33221,313982,15055
rajasthan,sawai madhopur,2021,3,8086,6687899,9781847937.655165,338201,17273
rajasthan,sawai madhopur,2021,4,8087,7363089,11289244940.217733,359222,19426
rajasthan,sawai madhopur,2022,1,8088,9582248,14225635071.165781,380004,22425
rajasthan,sawai madhopur,2022,2,8089,10478154,15831115415.07354,397973,24364
rajasthan,sawai madhopur,2022,3,8090,12167920,15896462422.567596,417612,26590
rajasthan,sawai madhopur,2022,4,8091,13376041,19061361501.57719,435626,28880
rajasthan,sawai madhopur,2023,1,8092,14998772,21426859006.594414,452550,29114
rajasthan,sawai madhopur,2023,2,8093,16925251,23432929046.232372,469159,30254
rajasthan,sawai madhopur,2023,3,8094,19322871,23333842553.469788,489749,31395
