state,district,year,quarter,period_id,transaction_count,transaction_amount
nagaland,wokha,2023,4,8095,103772,322267257.62911
nagaland,wokha,2024,1,8096,115265,323044292.3591704
nagaland,wokha,2024,2,8097,206237,346929362.38002884
nagaland,wokha,2024,3,8098,218952,384218543.419443
nagaland,wokha,2024,4,8099,237381,447506780.2712549
nagaland,wokha,2025,1,8100,264778,449758803.2924958
nagaland,wokha,2025,2,8101,305808,457284063.6544728
nagaland,wokha,2025,3,8102,341806,482671566.3067863
nagaland,wokha,2025,4,8103,332254,535736594.08360404
nagaland,wokha,2026,1,8104,315694,508520771.9369998
nagaland,wokha,2026,2,8105,344212,508305751.70839643
nagaland,zunheboto,2018,1,8072,2251,2237496.337334048
nagaland,zunheboto,2018,2,8073,2510,4616617.88498933
nagaland,zunheboto,2018,3,8074,4186,7143261.885659222
nagaland,zunheboto,2018,4,8075,6313,14483577.538682396
nagaland,zunheboto,2019,1,8076,7660,13056940.258054972
nagaland,zunheboto,2019,2,8077,8902,16994395.928874582
nagaland,zunheboto,2019,3,8078,10304,20365087.107993413
nagaland,zunheboto,2019,4,8079,12170,28988555.208129704
nagaland,zunheboto,2020,1,8080,14422,33512274.869294323
nagaland,zunheboto,2020,2,8081,20966,46525442.40332605
nagaland,zunheboto,2020,3,8082,25035,60391531.41572969
nagaland,zunheboto,2020,4,8083,25922,73193609.69090416
nagaland,zunheboto,2021,1,8084,23951,69194863.222352
nagaland,zunheboto,2021,2,8085,30604,74994333.86636361
nagaland,zunheboto,2021,3,8086,32428,104718538.81751804
nagaland,zunheboto,2021,4,8087,31719,96767649.79395565
nagaland,zunheboto,2022,1,8088,38537,117451250.5612818
nagaland,zunheboto,2022,2,8089,44078,132807707.69956893
nagaland,zunheboto,2022,3,8090,46931,137664742.38252124
nagaland,zunheboto,2022,4,8091,47213,153766631.5853549
nagaland,zunheboto,2023,1,8092,64474,197858132.55345696
nagaland,zunheboto,2023,2,8093,47241,140901805.20435956
nagaland,zunheboto,2023,3,8094,48614,141242397.7011845
nagaland,zunheboto,2023,4,8095,57316,161159123.5623336
nagaland,zunheboto,2024,1,8096,63616,172160353.44044173
nagaland,zunheboto,2024,2,8097,90942,203367385.01396233
nagaland,zunheboto,2024,3,8098,108049,211975674.82952964
nagaland,zunheboto,2024,4,8099,124042,241897267.5631846
nagaland,zunheboto,2025,1,8100,133318,249150823.18994847
nagaland,zunheboto,2025,2,8101,145174,244636182.63042408
nagaland,zunheboto,2025,3,8102,175567,265204289.1116556
nagaland,zunheboto,2025,4,8103,165185,274920367.01555437
nagaland,zunheboto,2026,1,8104,155867,267147171.10995573
nagaland,zunheboto,2026,2,8105,184103,284689435.75065076
odisha,angul,2018,1,8072,216670,172859802.7506137
odisha,angul,2018,2,8073,287012,300739166.69073707
odisha,angul,2018,3,8074,897644,730803141.0161456
odisha,angul,2018,4,8075,698043,858814695.4791628
odisha,angul,2019,1,8076,1256387,1325311865.2687476
odisha,angul,2019,2,8077,950918,1554448680.5689235
odisha,angul,2019,3,8078,1181605,1922194140.002387
odisha,angul,2019,4,8079,1804248,2712618349.288975
odisha,angul,2020,1,8080,1517800,3104151616.2117314
odisha,angul,2020,2,8081,1667741,3352376704.485403
odisha,angul,2020,3,8082,2214467,4506618912.263272
odisha,angul,2020,4,8083,3018828,6503657621.51992
odisha,angul,2021,1,8084,3562368,7783992501.670103
odisha,angul,2021,2,8085,4381494,9018398552.896755
odisha,angul,2021,3,8086,5823747,11184333704.17187
odisha,angul,2021,4,8087,6522495,12328157946.013512
odisha,angul,2022,1,8088,8430361,16283843897.144535
odisha,angul,2022,2,8089,9941183,17936654120.415794
odisha,angul,2022,3,8090,12244032,19822226052.794212
odisha,angul,2022,4,8091,13866969,22834394566.094616
odisha,angul,2023,1,8092,15699734,27186030641.522057
odisha,angul,2023,2,8093,17747019,28436873290.378998
odisha,angul,2023,3,8094,20875663,30882102633.71778
odisha,angul,2023,4,8095,25101588,36925457920.4092
odisha,angul,2024,1,8096,30723785,43841545226.08263
odisha,angul,2024,2,8097,33524717,43696038103.11734
odisha,angul,2024,3,8098,37326519,44926133253.56115
odisha,angul,2024,4,8099,41084778,49914805381.87343
odisha,angul,2025,1,8100,40091744,50499423201.599625
odisha,angul,2025,2,8101,43350406,49788615408.04064
odisha,angul,2025,3,8102,46737936,51977202652.49314
odisha,angul,2025,4,8103,48927998,55158987020.73358
odisha,angul,2026,1,8104,50527077,60344994541.273834
odisha,angul,2026,2,8105,51937142,59165505575.138596
odisha,balangir,2018,1,8072,151610,122695534.86813226
odisha,balangir,2018,2,8073,220886,270062355.445709
odisha,balangir,2018,3,8074,456815,523153785.32639825
odisha,balangir,2018,4,8075,434969,648307885.6264517
odisha,balangir,2019,1,8076,626404,899278994.9633652
odisha,balangir,2019,2,8077,506287,981092656.654218
odisha,balangir,2019,3,8078,572346,1211748504.2352643
odisha,balangir,2019,4,8079,894096,1801676845.752053
odisha,balangir,2020,1,8080,866008,2168959121.169591
odisha,balangir,2020,2,8081,995224,2179464982.071885
odisha,balangir,2020,3,8082,1241618,2740296714.315445
odisha,balangir,2020,4,8083,1709330,4087252526.173085
odisha,balangir,2021,1,8084,2140663,5126939345.242498
odisha,balangir,2021,2,8085,2695613,5742125132.694884
odisha,balangir,2021,3,8086,3629255,7165324411.404114
odisha,balangir,2021,4,8087,4323075,8182495097.340258
odisha,balangir,2022,1,8088,5616072,11129487678.93676
odisha,balangir,2022,2,8089,6617215,11858115101.831306
odisha,balangir,2022,3,8090,8177643,13390300465.450434
odisha,balangir,2022,4,8091,9141810,15388029722.350105
odisha,balangir,2023,1,8092,10610422,19121667518.093075
odisha,balangir,2023,2,8093,11921833,18896546412.334846
odisha,balangir,2023,3,8094,14015409,20607559228.170555
odisha,balangir,2023,4,8095,16172671,24010065671.71145
odisha,balangir,2024,1,8096,20306742,30209927905.667366
odisha,balangir,2024,2,8097,22156590,28296428032.58673
odisha,balangir,2024,3,8098,23821757,28504044864.501747
odisha,balangir,2024,4,8099,26954154,32761050698.51049
odisha,balangir,2025,1,8100,28960963,38604302394.75167
odisha,balangir,2025,2,8101,30270266,33336420320.169685
odisha,balangir,2025,3,8102,32063001,33980852765.07673
odisha,balangir,2025,4,8103,33138382,36354421661.401726
odisha,balangir,2026,1,8104,37570894,47554614297.0413
odisha,balangir,2026,2,8105,36690739,39113097449.35257
odisha,balasore,2018,1,8072,568214,368422817.6377275
odisha,balasore,2018,2,8073,829601,742971893.739985
odisha,balasore,2018,3,8074,4215249,2883061971.607562
odisha,balasore,2018,4,8075,2151550,2108547757.5404854
odisha,balasore,2019,1,8076,2497279,2182489190.4344854
odisha,balasore,2019,2,8077,1811331,2464799507.103342
odisha,balasore,2019,3,8078,2425216,3010915542.618522
odisha,balasore,2019,4,8079,5356560,4217394316.264695
odisha,balasore,2020,1,8080,3036064,4603021761.344905
odisha,balasore,2020,2,8081,2683563,4762964046.570846
odisha,balasore,2020,3,8082,3624682,6688512007.79834
odisha,balasore,2020,4,8083,4601988,9021364635.09774
odisha,balasore,2021,1,8084,5318661,10945883852.11427
odisha,balasore,2021,2,8085,6808408,13240552764.697514
odisha,balasore,2021,3,8086,8896782,15831564011.2285
odisha,balasore,2021,4,8087,9970847,17690737688.68582
odisha,balasore,2022,1,8088,12668564,23539072698.192947
odisha,balasore,2022,2,8089,15193532,27487128093.836647
odisha,balasore,2022,3,8090,17686556,28474898456.08059
odisha,balasore,2022,4,8091,19687838,32397838049.203903
odisha,balasore,2023,1,8092,22200149,39086156108.78276
odisha,balasore,2023,2,8093,25236227,42143271977.151596
odisha,balasore,2023,3,8094,28249293,43475636177.33896
odisha,balasore,2023,4,8095,33261464,51026455663.48835
odisha,balasore,2024,1,8096,39129209,60265682688.8533
odisha,balasore,2024,2,8097,43264891,61622070924.26538
odisha,balasore,2024,3,8098,46940887,61394115180.514755
odisha,balasore,2024,4,8099,52185023,67389280889.66263
odisha,balasore,2025,1,8100,54267824,74160391135.53647
odisha,balasore,2025,2,8101,58870307,74662618342.44179
odisha,balasore,2025,3,8102,60544832,72112750931.01144
odisha,balasore,2025,4,8103,65868961,78676789023.62427
odisha,balasore,2026,1,8104,69712096,88751598894.44102
odisha,balasore,2026,2,8105,70787250,87477581509.19444
odisha,bargarh,2018,1,8072,120159,78797557.56843981
odisha,bargarh,2018,2,8073,172514,162251979.0194436
odisha,bargarh,2018,3,8074,536836,407945780.48150754
odisha,bargarh,2018,4,8075,419701,453955059.35560155
odisha,bargarh,2019,1,8076,563012,640260141.4184116
odisha,bargarh,2019,2,8077,446379,737358800.3279586
odisha,bargarh,2019,3,8078,507156,893994627.3457496
odisha,bargarh,2019,4,8079,941273,1342228641.8583422
odisha,bargarh,2020,1,8080,748194,1572511981.8795984
odisha,bargarh,2020,2,8081,844373,1763598516.8577886
odisha,bargarh,2020,3,8082,1044369,2287273744.2817283
odisha,bargarh,2020,4,8083,1442546,3328452389.1887364
odisha,bargarh,2021,1,8084,1773046,4157046844.7983384
odisha,bargarh,2021,2,8085,2294524,5083917998.22782
odisha,bargarh,2021,3,8086,3064125,6284888213.911692
odisha,bargarh,2021,4,8087,3509672,6946308092.879675
odisha,bargarh,2022,1,8088,4648130,9619333133.717682
odisha,bargarh,2022,2,8089,5524471,10533473910.670261
odisha,bargarh,2022,3,8090,6644855,11472645959.502335
odisha,bargarh,2022,4,8091,7419964,12961950267.014755
odisha,bargarh,2023,1,8092,8571169,15893542708.492313
odisha,bargarh,2023,2,8093,9766973,16417590210.15596
odisha,bargarh,2023,3,8094,11104941,17086712512.95459
odisha,bargarh,2023,4,8095,13060699,19959754601.887077
odisha,bargarh,2024,1,8096,15898653,24326789180.503857
odisha,bargarh,2024,2,8097,17405307,24099537386.180172
odisha,bargarh,2024,3,8098,18653943,23964017719.644585
odisha,bargarh,2024,4,8099,21440947,27557164688.733322
odisha,bargarh,2025,1,8100,22704912,31204977891.63525
odisha,bargarh,2025,2,8101,23883323,29217787389.204903
odisha,bargarh,2025,3,8102,25572771,30541332898.040146
odisha,bargarh,2025,4,8103,27307557,32205586575.48343
odisha,bargarh,2026,1,8104,29500339,39256872821.85713
odisha,bargarh,2026,2,8105,29700496,35559031495.46181
odisha,bhadrak,2018,1,8072,338956,229097043.9747516
odisha,bhadrak,2018,2,8073,468646,439611367.84638333
odisha,bhadrak,2018,3,8074,1555347,1237750715.9681883
odisha,bhadrak,2018,4,8075,1127408,1184076814.519328
odisha,bhadrak,2019,1,8076,1476769,1388674322.072969
odisha,bhadrak,2019,2,8077,1132710,1603389725.9615033
odisha,bhadrak,2019,3,8078,1354530,1873659681.525837
odisha,bhadrak,2019,4,8079,2595742,2767322775.8395963
odisha,bhadrak,2020,1,8080,1878823,3306576390.600274
odisha,bhadrak,2020,2,8081,1983865,3499203842.6657667
odisha,bhadrak,2020,3,8082,2593996,4644820648.897837
odisha,bhadrak,2020,4,8083,3317097,6256181198.061884
odisha,bhadrak,2021,1,8084,3757934,7788288622.300829
odisha,bhadrak,2021,2,8085,4976738,9422921988.062582
odisha,bhadrak,2021,3,8086,6162912,10433645414.499239
odisha,bhadrak,2021,4,8087,6997492,11496771153.7643
odisha,bhadrak,2022,1,8088,9306735,16043516747.084682
odisha,bhadrak,2022,2,8089,11013916,18321399124.465298
odisha,bhadrak,2022,3,8090,12522800,18521228202.95261
odisha,bhadrak,2022,4,8091,13909561,20684295426.66052
odisha,bhadrak,2023,1,8092,16050072,26335746358.47559
odisha,bhadrak,2023,2,8093,18037093,27602307744.006042
odisha,bhadrak,2023,3,8094,19752965,27170583699.94098
odisha,bhadrak,2023,4,8095,23762913,32102567390.60661
odisha,bhadrak,2024,1,8096,29310454,41488873080.17515
odisha,bhadrak,2024,2,8097,32392246,40690989268.30691
odisha,bhadrak,2024,3,8098,32882797,38059117411.96181
odisha,bhadrak,2024,4,8099,37020018,42031685902.98743
odisha,bhadrak,2025,1,8100,39233505,49342895084.805725
odisha,bhadrak,2025,2,8101,43461284,48971555449.8891
odisha,bhadrak,2025,3,8102,43030236,45322384348.39046
odisha,bhadrak,2025,4,8103,47897604,50267277538.87633
odisha,bhadrak,2026,1,8104,51900041,59963094647.81787
odisha,bhadrak,2026,2,8105,54814334,62290022037.21466
odisha,boudh,2018,1,8072,29798,25007991.197598886
odisha,boudh,2018,2,8073,41645,36505365.09068849
odisha,boudh,2018,3,8074,162806,117030441.15545674
odisha,boudh,2018,4,8075,130989,134260977.3071704
odisha,boudh,2019,1,8076,211827,222381984.89424363
odisha,boudh,2019,2,8077,151660,221726224.05049717
odisha,boudh,2019,3,8078,211133,281010396.56622
odisha,boudh,2019,4,8079,339751,441828141.78395593
odisha,boudh,2020,1,8080,249344,590835953.7027327
odisha,boudh,2020,2,8081,264841,647275186.6595777
odisha,boudh,2020,3,8082,321707,738360104.4489207
odisha,boudh,2020,4,8083,416263,1019599367.7987332
odisha,boudh,2021,1,8084,507412,1380591367.5657823
odisha,boudh,2021,2,8085,651228,1549913214.3498802
odisha,boudh,2021,3,8086,853813,1809081234.6250305
odisha,boudh,2021,4,8087,946944,1917779453.316711
odisha,boudh,2022,1,8088,1271759,2896031376.432144
odisha,boudh,2022,2,8089,1457564,2931232454.013728
odisha,boudh,2022,3,8090,1741233,3045400693.5878215
odisha,boudh,2022,4,8091,1973357,3460232544.8483825
odisha,boudh,2023,1,8092,2348899,4699188724.723112
odisha,boudh,2023,2,8093,2627032,4595524577.873397
odisha,boudh,2023,3,8094,3068689,4836494184.035729
odisha,boudh,2023,4,8095,3738416,5599166211.00975
odisha,boudh,2024,1,8096,4890975,7737523058.042032
odisha,boudh,2024,2,8097,5253057,7014655572.992005
odisha,boudh,2024,3,8098,5607731,6949107466.417279
odisha,boudh,2024,4,8099,6168746,7538807832.73141
odisha,boudh,2025,1,8100,6557538,9656044176.888573
odisha,boudh,2025,2,8101,6889947,8192620846.634539
odisha,boudh,2025,3,8102,7024574,7862317450.061125
odisha,boudh,2025,4,8103,7215376,8251642471.249796
odisha,boudh,2026,1,8104,8208413,11619634651.49143
odisha,boudh,2026,2,8105,7914517,9483940998.596977
odisha,cuttack,2018,1,8072,577413,449738879.81909204
odisha,cuttack,2018,2,8073,807234,794929132.6976249
odisha,cuttack,2018,3,8074,3341521,2290576902.2707915
odisha,cuttack,2018,4,8075,2012026,2090144753.5860968
odisha,cuttack,2019,1,8076,3218253,3052667708.327431
odisha,cuttack,2019,2,8077,2638638,3505331304.8388324
odisha,cuttack,2019,3,8078,4339643,5037122307.053274
odisha,cuttack,2019,4,8079,6636765,7075941054.078952
odisha,cuttack,2020,1,8080,5133777,7864303823.282676
odisha,cuttack,2020,2,8081,4750992,7634387569.376518
odisha,cuttack,2020,3,8082,6394513,10910705363.560045
odisha,cuttack,2020,4,8083,8879037,15980399555.205849
odisha,cuttack,2021,1,8084,10741654,19072748908.568863
odisha,cuttack,2021,2,8085,12666338,22099802101.0241
odisha,cuttack,2021,3,8086,16810830,27627867551.740482
odisha,cuttack,2021,4,8087,19356537,30806869452.770172
odisha,cuttack,2022,1,8088,24035614,39003939684.64462
odisha,cuttack,2022,2,8089,28590688,45235306187.44776
odisha,cuttack,2022,3,8090,33526192,48430985835.0703
odisha,cuttack,2022,4,8091,37276626,54548636745.796745
odisha,cuttack,2023,1,8092,41408922,62955681394.17067
odisha,cuttack,2023,2,8093,46477245,67331027587.728745
odisha,cuttack,2023,3,8094,53303915,70706530810.69553
odisha,cuttack,2023,4,8095,62926898,83287365752.06648
odisha,cuttack,2024,1,8096,71956160,94197058477.98349
odisha,cuttack,2024,2,8097,78726132,96253987181.67737
odisha,cuttack,2024,3,8098,86251214,98868407308.0728
odisha,cuttack,2024,4,8099,96666419,109250222997.7084
odisha,cuttack,2025,1,8100,97246806,114323441290.00684
odisha,cuttack,2025,2,8101,105282660,115003621834.8241
odisha,cuttack,2025,3,8102,112067936,117313250496.08215
odisha,cuttack,2025,4,8103,119906435,126074513179.1225
odisha,cuttack,2026,1,8104,124949758,136939064645.97878
odisha,cuttack,2026,2,8105,129280852,138824443605.34204
odisha,deogarh,2018,1,8072,28279,21776464.6835379
odisha,deogarh,2018,2,8073,34334,30926069.622958906
odisha,deogarh,2018,3,8074,92763,72074287.31550732
odisha,deogarh,2018,4,8075,92668,92984676.84673715
odisha,deogarh,2019,1,8076,146287,144803043.99656874
odisha,deogarh,2019,2,8077,107603,168288625.9307388
odisha,deogarh,2019,3,8078,102578,183974382.38348094
odisha,deogarh,2019,4,8079,174229,266215174.56602174
odisha,deogarh,2020,1,8080,158969,352140967.1085303
odisha,deogarh,2020,2,8081,196905,398908605.3827153
odisha,deogarh,2020,3,8082,233348,495663211.7219509
odisha,deogarh,2020,4,8083,301187,699725889.7779704
odisha,deogarh,2021,1,8084,343016,834790479.5692737
odisha,deogarh,2021,2,8085,441120,978979938.1147234
odisha,deogarh,2021,3,8086,561603,1135583528.9929347
odisha,deogarh,2021,4,8087,617553,1244728120.139572
odisha,deogarh,2022,1,8088,809252,1778918007.0345407
odisha,deogarh,2022,2,8089,941797,1963584798.941546
odisha,deogarh,2022,3,8090,1086673,1941443365.538919
odisha,deogarh,2022,4,8091,1258242,2380567097.3277082
odisha,deogarh,2023,1,8092,1505419,2960881501.845643
odisha,deogarh,2023,2,8093,1691031,3155905926.292322
odisha,deogarh,2023,3,8094,1933608,3211483641.966337
odisha,deogarh,2023,4,8095,2260161,3663667852.4718103
odisha,deogarh,2024,1,8096,2683632,4407442711.859282
odisha,deogarh,2024,2,8097,2883076,4349513292.528187
odisha,deogarh,2024,3,8098,3118996,4132701079.1828337
odisha,deogarh,2024,4,8099,3464413,4633881684.506272
odisha,deogarh,2025,1,8100,3695861,5278782331.359997
odisha,deogarh,2025,2,8101,3791200,4977933972.744587
odisha,deogarh,2025,3,8102,3942846,4606608849.568344
odisha,deogarh,2025,4,8103,4179923,5104863291.330238
odisha,deogarh,2026,1,8104,4410183,6049394019.125814
odisha,deogarh,2026,2,8105,4503723,5777047843.940623
odisha,dhenkanal,2018,1,8072,206525,132529842.38611358
odisha,dhenkanal,2018,2,8073,291863,225670247.48159257
odisha,dhenkanal,2018,3,8074,1740572,1027387602.1227982
odisha,dhenkanal,2018,4,8075,828368,695228480.9265816
odisha,dhenkanal,2019,1,8076,1355046,1045812589.2861142
odisha,dhenkanal,2019,2,8077,868730,1128823264.4624033
odisha,dhenkanal,2019,3,8078,1040518,1336300900.2794309
odisha,dhenkanal,2019,4,8079,2095008,1992824500.3901858
odisha,dhenkanal,2020,1,8080,1356936,2343038781.818872
odisha,dhenkanal,2020,2,8081,1412334,2488021620.0324726
odisha,dhenkanal,2020,3,8082,1764840,3195357302.9571004
odisha,dhenkanal,2020,4,8083,2394874,4663402195.837941
odisha,dhenkanal,2021,1,8084,2908868,5819784575.155996
odisha,dhenkanal,2021,2,8085,3642587,6872512067.548766
odisha,dhenkanal,2021,3,8086,4527795,7933412059.772755
odisha,dhenkanal,2021,4,8087,5112266,8556787841.601297
odisha,dhenkanal,2022,1,8088,6492253,11495610077.500359
odisha,dhenkanal,2022,2,8089,7616388,12585229280.73244
odisha,dhenkanal,2022,3,8090,8989779,13274481963.730036
odisha,dhenkanal,2022,4,8091,10252412,15348680098.39357
odisha,dhenkanal,2023,1,8092,11681549,18734743711.092613
odisha,dhenkanal,2023,2,8093,13134132,19472726115.030113
odisha,dhenkanal,2023,3,8094,14918674,20291045570.48775
