state,district,year,quarter,period_id,registered_merchants
haryana,karnal,2021,3,8086,25318
haryana,karnal,2021,4,8087,30264
haryana,karnal,2022,1,8088,36177
haryana,karnal,2022,2,8089,40251
haryana,karnal,2022,3,8090,44520
haryana,karnal,2022,4,8091,47976
haryana,karnal,2023,1,8092,48981
haryana,karnal,2023,2,8093,50773
haryana,karnal,2023,3,8094,53422
haryana,karnal,2023,4,8095,55800
haryana,karnal,2024,1,8096,58095
haryana,karnal,2024,2,8097,60488
haryana,karnal,2024,3,8098,62665
haryana,karnal,2024,4,8099,64663
haryana,karnal,2025,1,8100,66461
haryana,karnal,2025,2,8101,68159
haryana,karnal,2025,3,8102,69541
haryana,karnal,2025,4,8103,71389
haryana,karnal,2026,1,8104,72666
haryana,karnal,2026,2,8105,74492
haryana,kurukshetra,2018,4,8075,5
haryana,kurukshetra,2019,1,8076,2563
haryana,kurukshetra,2019,2,8077,6001
haryana,kurukshetra,2019,3,8078,8013
haryana,kurukshetra,2019,4,8079,9176
haryana,kurukshetra,2020,1,8080,10510
haryana,kurukshetra,2020,2,8081,11093
haryana,kurukshetra,2020,3,8082,13205
haryana,kurukshetra,2020,4,8083,15836
haryana,kurukshetra,2021,1,8084,18463
haryana,kurukshetra,2021,2,8085,20906
haryana,kurukshetra,2021,3,8086,23715
haryana,kurukshetra,2021,4,8087,26747
haryana,kurukshetra,2022,1,8088,30195
haryana,kurukshetra,2022,2,8089,33064
haryana,kurukshetra,2022,3,8090,35594
haryana,kurukshetra,2022,4,8091,37779
haryana,kurukshetra,2023,1,8092,38107
haryana,kurukshetra,2023,2,8093,39013
haryana,kurukshetra,2023,3,8094,40627
haryana,kurukshetra,2023,4,8095,41731
haryana,kurukshetra,2024,1,8096,43177
haryana,kurukshetra,2024,2,8097,44305
haryana,kurukshetra,2024,3,8098,45579
haryana,kurukshetra,2024,4,8099,47309
haryana,kurukshetra,2025,1,8100,48847
haryana,kurukshetra,2025,2,8101,50229
haryana,kurukshetra,2025,3,8102,51337
haryana,kurukshetra,2025,4,8103,52441
haryana,kurukshetra,2026,1,8104,52973
haryana,kurukshetra,2026,2,8105,53559
haryana,mahendragarh,2018,3,8074,2
haryana,mahendragarh,2018,4,8075,43
haryana,mahendragarh,2019,1,8076,653
haryana,mahendragarh,2019,2,8077,1662
haryana,mahendragarh,2019,3,8078,2983
haryana,mahendragarh,2019,4,8079,3617
haryana,mahendragarh,2020,1,8080,4428
haryana,mahendragarh,2020,2,8081,4834
haryana,mahendragarh,2020,3,8082,5674
haryana,mahendragarh,2020,4,8083,6935
haryana,mahendragarh,2021,1,8084,8500
haryana,mahendragarh,2021,2,8085,9716
haryana,mahendragarh,2021,3,8086,12728
haryana,mahendragarh,2021,4,8087,14948
haryana,mahendragarh,2022,1,8088,17556
haryana,mahendragarh,2022,2,8089,20588
haryana,mahendragarh,2022,3,8090,23188
haryana,mahendragarh,2022,4,8091,24986
haryana,mahendragarh,2023,1,8092,25394
haryana,mahendragarh,2023,2,8093,25802
haryana,mahendragarh,2023,3,8094,26459
haryana,mahendragarh,2023,4,8095,27083
haryana,mahendragarh,2024,1,8096,27603
haryana,mahendragarh,2024,2,8097,28290
haryana,mahendragarh,2024,3,8098,28830
haryana,mahendragarh,2024,4,8099,29249
haryana,mahendragarh,2025,1,8100,30057
haryana,mahendragarh,2025,2,8101,30615
haryana,mahendragarh,2025,3,8102,31008
haryana,mahendragarh,2025,4,8103,31812
haryana,mahendragarh,2026,1,8104,32636
haryana,mahendragarh,2026,2,8105,33554
haryana,nuh,2018,3,8074,20
haryana,nuh,2018,4,8075,255
haryana,nuh,2019,1,8076,3065
haryana,nuh,2019,2,8077,4974
haryana,nuh,2019,3,8078,7094
haryana,nuh,2019,4,8079,8881
haryana,nuh,2020,1,8080,11088
haryana,nuh,2020,2,8081,12342
haryana,nuh,2020,3,8082,15267
haryana,nuh,2020,4,8083,17524
haryana,nuh,2021,1,8084,21588
haryana,nuh,2021,2,8085,24023
haryana,nuh,2021,3,8086,27965
haryana,nuh,2021,4,8087,34093
haryana,nuh,2022,1,8088,40672
haryana,nuh,2022,2,8089,44350
haryana,nuh,2022,3,8090,46360
haryana,nuh,2022,4,8091,48085
haryana,nuh,2023,1,8092,47204
haryana,nuh,2023,2,8093,47875
haryana,nuh,2023,3,8094,48850
haryana,nuh,2023,4,8095,50848
haryana,nuh,2024,1,8096,53463
haryana,nuh,2024,2,8097,55779
haryana,nuh,2024,3,8098,58697
haryana,nuh,2024,4,8099,61857
haryana,nuh,2025,1,8100,65431
haryana,nuh,2025,2,8101,67728
haryana,nuh,2025,3,8102,70747
haryana,nuh,2025,4,8103,74031
haryana,nuh,2026,1,8104,75791
haryana,nuh,2026,2,8105,77842
haryana,palwal,2018,3,8074,30
haryana,palwal,2018,4,8075,1040
haryana,palwal,2019,1,8076,5403
haryana,palwal,2019,2,8077,9256
haryana,palwal,2019,3,8078,13188
haryana,palwal,2019,4,8079,16017
haryana,palwal,2020,1,8080,18922
haryana,palwal,2020,2,8081,20595
haryana,palwal,2020,3,8082,25592
haryana,palwal,2020,4,8083,31695
haryana,palwal,2021,1,8084,37926
haryana,palwal,2021,2,8085,41526
haryana,palwal,2021,3,8086,46027
haryana,palwal,2021,4,8087,50317
haryana,palwal,2022,1,8088,56287
haryana,palwal,2022,2,8089,59776
haryana,palwal,2022,3,8090,61660
haryana,palwal,2022,4,8091,63079
haryana,palwal,2023,1,8092,59159
haryana,palwal,2023,2,8093,59488
haryana,palwal,2023,3,8094,60590
haryana,palwal,2023,4,8095,62291
haryana,palwal,2024,1,8096,64042
haryana,palwal,2024,2,8097,65921
haryana,palwal,2024,3,8098,67304
haryana,palwal,2024,4,8099,69072
haryana,palwal,2025,1,8100,71200
haryana,palwal,2025,2,8101,73276
haryana,palwal,2025,3,8102,75232
haryana,palwal,2025,4,8103,77777
haryana,palwal,2026,1,8104,79459
haryana,palwal,2026,2,8105,81486
haryana,panchkula,2018,3,8074,1
haryana,panchkula,2018,4,8075,7
haryana,panchkula,2019,1,8076,1822
haryana,panchkula,2019,2,8077,3996
haryana,panchkula,2019,3,8078,4991
haryana,panchkula,2019,4,8079,5705
haryana,panchkula,2020,1,8080,6154
haryana,panchkula,2020,2,8081,6438
haryana,panchkula,2020,3,8082,7029
haryana,panchkula,2020,4,8083,8091
haryana,panchkula,2021,1,8084,8993
haryana,panchkula,2021,2,8085,9670
haryana,panchkula,2021,3,8086,10751
haryana,panchkula,2021,4,8087,12099
haryana,panchkula,2022,1,8088,13722
haryana,panchkula,2022,2,8089,15132
haryana,panchkula,2022,3,8090,16018
haryana,panchkula,2022,4,8091,16710
haryana,panchkula,2023,1,8092,16935
haryana,panchkula,2023,2,8093,17561
haryana,panchkula,2023,3,8094,18156
haryana,panchkula,2023,4,8095,18971
haryana,panchkula,2024,1,8096,19880
haryana,panchkula,2024,2,8097,20691
haryana,panchkula,2024,3,8098,21393
haryana,panchkula,2024,4,8099,22324
haryana,panchkula,2025,1,8100,23160
haryana,panchkula,2025,2,8101,23963
haryana,panchkula,2025,3,8102,24651
haryana,panchkula,2025,4,8103,25830
haryana,panchkula,2026,1,8104,26280
haryana,panchkula,2026,2,8105,26943
haryana,panipat,2018,3,8074,3
haryana,panipat,2018,4,8075,21
haryana,panipat,2019,1,8076,1799
haryana,panipat,2019,2,8077,5864
haryana,panipat,2019,3,8078,8760
haryana,panipat,2019,4,8079,11171
haryana,panipat,2020,1,8080,13247
haryana,panipat,2020,2,8081,14100
haryana,panipat,2020,3,8082,16841
haryana,panipat,2020,4,8083,20397
haryana,panipat,2021,1,8084,24768
haryana,panipat,2021,2,8085,28375
haryana,panipat,2021,3,8086,32343
haryana,panipat,2021,4,8087,35749
haryana,panipat,2022,1,8088,40835
haryana,panipat,2022,2,8089,44283
haryana,panipat,2022,3,8090,47753
haryana,panipat,2022,4,8091,51008
haryana,panipat,2023,1,8092,49764
haryana,panipat,2023,2,8093,51134
haryana,panipat,2023,3,8094,53610
haryana,panipat,2023,4,8095,56380
haryana,panipat,2024,1,8096,57917
haryana,panipat,2024,2,8097,59711
haryana,panipat,2024,3,8098,61255
haryana,panipat,2024,4,8099,62879
haryana,panipat,2025,1,8100,64500
haryana,panipat,2025,2,8101,65889
haryana,panipat,2025,3,8102,67186
haryana,panipat,2025,4,8103,68772
haryana,panipat,2026,1,8104,69687
haryana,panipat,2026,2,8105,71025
haryana,rewari,2018,3,8074,7
haryana,rewari,2018,4,8075,144
haryana,rewari,2019,1,8076,2202
haryana,rewari,2019,2,8077,3951
haryana,rewari,2019,3,8078,6102
haryana,rewari,2019,4,8079,7871
haryana,rewari,2020,1,8080,9546
haryana,rewari,2020,2,8081,10377
haryana,rewari,2020,3,8082,13354
haryana,rewari,2020,4,8083,16049
haryana,rewari,2021,1,8084,19016
haryana,rewari,2021,2,8085,20971
haryana,rewari,2021,3,8086,23927
haryana,rewari,2021,4,8087,27262
haryana,rewari,2022,1,8088,30763
haryana,rewari,2022,2,8089,33512
haryana,rewari,2022,3,8090,35676
haryana,rewari,2022,4,8091,37585
haryana,rewari,2023,1,8092,37749
haryana,rewari,2023,2,8093,38825
haryana,rewari,2023,3,8094,40284
haryana,rewari,2023,4,8095,41379
haryana,rewari,2024,1,8096,42401
haryana,rewari,2024,2,8097,43835
haryana,rewari,2024,3,8098,45097
haryana,rewari,2024,4,8099,46272
haryana,rewari,2025,1,8100,47567
haryana,rewari,2025,2,8101,48772
haryana,rewari,2025,3,8102,49741
haryana,rewari,2025,4,8103,50865
haryana,rewari,2026,1,8104,51789
haryana,rewari,2026,2,8105,53143
haryana,rohtak,2018,2,8073,2
haryana,rohtak,2018,3,8074,2
haryana,rohtak,2018,4,8075,13
haryana,rohtak,2019,1,8076,905
haryana,rohtak,2019,2,8077,3028
haryana,rohtak,2019,3,8078,4798
haryana,rohtak,2019,4,8079,6187
haryana,rohtak,2020,1,8080,7207
haryana,rohtak,2020,2,8081,7698
haryana,rohtak,2020,3,8082,9014
haryana,rohtak,2020,4,8083,11003
haryana,rohtak,2021,1,8084,13018
haryana,rohtak,2021,2,8085,15189
haryana,rohtak,2021,3,8086,17394
haryana,rohtak,2021,4,8087,20351
haryana,rohtak,2022,1,8088,23278
haryana,rohtak,2022,2,8089,25497
haryana,rohtak,2022,3,8090,27425
haryana,rohtak,2022,4,8091,30079
haryana,rohtak,2023,1,8092,31005
haryana,rohtak,2023,2,8093,31918
haryana,rohtak,2023,3,8094,32665
haryana,rohtak,2023,4,8095,33223
haryana,rohtak,2024,1,8096,33938
haryana,rohtak,2024,2,8097,34942
haryana,rohtak,2024,3,8098,36463
haryana,rohtak,2024,4,8099,38267
haryana,rohtak,2025,1,8100,39378
haryana,rohtak,2025,2,8101,40172
haryana,rohtak,2025,3,8102,40969
haryana,rohtak,2025,4,8103,41795
haryana,rohtak,2026,1,8104,42406
haryana,rohtak,2026,2,8105,43357
haryana,sirsa,2018,3,8074,1
haryana,sirsa,2018,4,8075,7
haryana,sirsa,2019,1,8076,253
haryana,sirsa,2019,2,8077,661
haryana,sirsa,2019,3,8078,1889
haryana,sirsa,2019,4,8079,2956
haryana,sirsa,2020,1,8080,3817
haryana,sirsa,2020,2,8081,4263
haryana,sirsa,2020,3,8082,5786
haryana,sirsa,2020,4,8083,7544
haryana,sirsa,2021,1,8084,9797
haryana,sirsa,2021,2,8085,11824
haryana,sirsa,2021,3,8086,14118
haryana,sirsa,2021,4,8087,16161
haryana,sirsa,2022,1,8088,18761
haryana,sirsa,2022,2,8089,20240
haryana,sirsa,2022,3,8090,21974
haryana,sirsa,2022,4,8091,24041
haryana,sirsa,2023,1,8092,24742
haryana,sirsa,2023,2,8093,25747
haryana,sirsa,2023,3,8094,27140
haryana,sirsa,2023,4,8095,28163
haryana,sirsa,2024,1,8096,28805
haryana,sirsa,2024,2,8097,29681
haryana,sirsa,2024,3,8098,30676
haryana,sirsa,2024,4,8099,31765
haryana,sirsa,2025,1,8100,32764
haryana,sirsa,2025,2,8101,34148
haryana,sirsa,2025,3,8102,35285
haryana,sirsa,2025,4,8103,36800
haryana,sirsa,2026,1,8104,37325
haryana,sirsa,2026,2,8105,37959
haryana,sonipat,2018,3,8074,11
haryana,sonipat,2018,4,8075,126
haryana,sonipat,2019,1,8076,2142
haryana,sonipat,2019,2,8077,5417
haryana,sonipat,2019,3,8078,7098
haryana,sonipat,2019,4,8079,9899
haryana,sonipat,2020,1,8080,12017
haryana,sonipat,2020,2,8081,12984
haryana,sonipat,2020,3,8082,16837
haryana,sonipat,2020,4,8083,22447
haryana,sonipat,2021,1,8084,27249
haryana,sonipat,2021,2,8085,29718
haryana,sonipat,2021,3,8086,32939
haryana,sonipat,2021,4,8087,36338
haryana,sonipat,2022,1,8088,41028
haryana,sonipat,2022,2,8089,44109
haryana,sonipat,2022,3,8090,47758
haryana,sonipat,2022,4,8091,51354
haryana,sonipat,2023,1,8092,52467
haryana,sonipat,2023,2,8093,54178
haryana,sonipat,2023,3,8094,55914
haryana,sonipat,2023,4,8095,57313
haryana,sonipat,2024,1,8096,58104
haryana,sonipat,2024,2,8097,59505
haryana,sonipat,2024,3,8098,60708
haryana,sonipat,2024,4,8099,62011
haryana,sonipat,2025,1,8100,63433
haryana,sonipat,2025,2,8101,64600
haryana,sonipat,2025,3,8102,65854
haryana,sonipat,2025,4,8103,67639
haryana,sonipat,2026,1,8104,68980
haryana,sonipat,2026,2,8105,70723
haryana,yamunanagar,2018,3,8074,2
haryana,yamunanagar,2018,4,8075,3
haryana,yamunanagar,2019,1,8076,119
haryana,yamunanagar,2019,2,8077,1027
haryana,yamunanagar,2019,3,8078,2506
haryana,yamunanagar,2019,4,8079,3619
haryana,yamunanagar,2020,1,8080,4620
haryana,yamunanagar,2020,2,8081,5188
haryana,yamunanagar,2020,3,8082,6451
haryana,yamunanagar,2020,4,8083,9461
haryana,yamunanagar,2021,1,8084,12224
haryana,yamunanagar,2021,2,8085,14789
haryana,yamunanagar,2021,3,8086,18137
haryana,yamunanagar,2021,4,8087,21677
haryana,yamunanagar,2022,1,8088,26305
haryana,yamunanagar,2022,2,8089,29553
haryana,yamunanagar,2022,3,8090,32069
haryana,yamunanagar,2022,4,8091,34138
haryana,yamunanagar,2023,1,8092,34602
haryana,yamunanagar,2023,2,8093,35234
haryana,yamunanagar,2023,3,8094,36157
haryana,yamunanagar,2023,4,8095,37487
haryana,yamunanagar,2024,1,8096,38619
haryana,yamunanagar,2024,2,8097,40391
haryana,yamunanagar,2024,3,8098,42072
haryana,yamunanagar,2024,4,8099,43617
haryana,yamunanagar,2025,1,8100,44922
haryana,yamunanagar,2025,2,8101,46119
haryana,yamunanagar,2025,3,8102,47110
haryana,yamunanagar,2025,4,8103,48086
haryana,yamunanagar,2026,1,8104,48618
haryana,yamunanagar,2026,2,8105,49238
himachal pradesh,bilaspur,2019,1,8076,10
himachal pradesh,bilaspur,2019,2,8077,37
himachal pradesh,bilaspur,2019,3,8078,77
himachal pradesh,bilaspur,2019,4,8079,272
himachal pradesh,bilaspur,2020,1,8080,363
himachal pradesh,bilaspur,2020,2,8081,372
himachal pradesh,bilaspur,2020,3,8082,607
himachal pradesh,bilaspur,2020,4,8083,987
himachal pradesh,bilaspur,2021,1,8084,1390
himachal pradesh,bilaspur,2021,2,8085,1769
himachal pradesh,bilaspur,2021,3,8086,2394
himachal pradesh,bilaspur,2021,4,8087,2778
himachal pradesh,bilaspur,2022,1,8088,3301
himachal pradesh,bilaspur,2022,2,8089,3651
himachal pradesh,bilaspur,2022,3,8090,3767
himachal pradesh,bilaspur,2022,4,8091,4028
himachal pradesh,bilaspur,2023,1,8092,4083
himachal pradesh,bilaspur,2023,2,8093,4207
himachal pradesh,bilaspur,2023,3,8094,4324
himachal pradesh,bilaspur,2023,4,8095,4392
himachal pradesh,bilaspur,2024,1,8096,4416
himachal pradesh,bilaspur,2024,2,8097,4603
himachal pradesh,bilaspur,2024,3,8098,4799
himachal pradesh,bilaspur,2024,4,8099,4942
himachal pradesh,bilaspur,2025,1,8100,5052
himachal pradesh,bilaspur,2025,2,8101,5091
himachal pradesh,bilaspur,2025,3,8102,5135
himachal pradesh,bilaspur,2025,4,8103,5200
himachal pradesh,bilaspur,2026,1,8104,5266
himachal pradesh,bilaspur,2026,2,8105,5355
himachal pradesh,chamba,2018,4,8075,1
himachal pradesh,chamba,2019,1,8076,8
himachal pradesh,chamba,2019,2,8077,69
himachal pradesh,chamba,2019,3,8078,426
himachal pradesh,chamba,2019,4,8079,621
himachal pradesh,chamba,2020,1,8080,746
himachal pradesh,chamba,2020,2,8081,863
himachal pradesh,chamba,2020,3,8082,1113
himachal pradesh,chamba,2020,4,8083,1461
himachal pradesh,chamba,2021,1,8084,1777
himachal pradesh,chamba,2021,2,8085,2013
himachal pradesh,chamba,2021,3,8086,2294
himachal pradesh,chamba,2021,4,8087,2551
himachal pradesh,chamba,2022,1,8088,2861
himachal pradesh,chamba,2022,2,8089,3130
himachal pradesh,chamba,2022,3,8090,4093
himachal pradesh,chamba,2022,4,8091,4402
himachal pradesh,chamba,2023,1,8092,4373
himachal pradesh,chamba,2023,2,8093,4491
himachal pradesh,chamba,2023,3,8094,4675
himachal pradesh,chamba,2023,4,8095,4828
himachal pradesh,chamba,2024,1,8096,4883
himachal pradesh,chamba,2024,2,8097,5142
himachal pradesh,chamba,2024,3,8098,5307
himachal pradesh,chamba,2024,4,8099,5417
himachal pradesh,chamba,2025,1,8100,5703
himachal pradesh,chamba,2025,2,8101,6106
himachal pradesh,chamba,2025,3,8102,6545
himachal pradesh,chamba,2025,4,8103,6786
himachal pradesh,chamba,2026,1,8104,7087
himachal pradesh,chamba,2026,2,8105,7476
himachal pradesh,hamirpur,2018,2,8073,2
himachal pradesh,hamirpur,2018,3,8074,1
himachal pradesh,hamirpur,2018,4,8075,5
himachal pradesh,hamirpur,2019,1,8076,26
himachal pradesh,hamirpur,2019,2,8077,85
himachal pradesh,hamirpur,2019,3,8078,503
himachal pradesh,hamirpur,2019,4,8079,779
himachal pradesh,hamirpur,2020,1,8080,935
himachal pradesh,hamirpur,2020,2,8081,1024
himachal pradesh,hamirpur,2020,3,8082,1608
himachal pradesh,hamirpur,2020,4,8083,2446
himachal pradesh,hamirpur,2021,1,8084,3077
himachal pradesh,hamirpur,2021,2,8085,3959
himachal pradesh,hamirpur,2021,3,8086,5213
himachal pradesh,hamirpur,2021,4,8087,6418
himachal pradesh,hamirpur,2022,1,8088,7471
himachal pradesh,hamirpur,2022,2,8089,8554
himachal pradesh,hamirpur,2022,3,8090,9384
himachal pradesh,hamirpur,2022,4,8091,10082
himachal pradesh,hamirpur,2023,1,8092,10478
himachal pradesh,hamirpur,2023,2,8093,10926
himachal pradesh,hamirpur,2023,3,8094,11219
himachal pradesh,hamirpur,2023,4,8095,11412
himachal pradesh,hamirpur,2024,1,8096,11427
himachal pradesh,hamirpur,2024,2,8097,11655
himachal pradesh,hamirpur,2024,3,8098,12201
himachal pradesh,hamirpur,2024,4,8099,12571
himachal pradesh,hamirpur,2025,1,8100,12915
himachal pradesh,hamirpur,2025,2,8101,13172
himachal pradesh,hamirpur,2025,3,8102,13472
himachal pradesh,hamirpur,2025,4,8103,13670
himachal pradesh,hamirpur,2026,1,8104,13718
himachal pradesh,hamirpur,2026,2,8105,13790
himachal pradesh,kangra,2018,4,8075,4
himachal pradesh,kangra,2019,1,8076,55
himachal pradesh,kangra,2019,2,8077,2808
himachal pradesh,kangra,2019,3,8078,3565
himachal pradesh,kangra,2019,4,8079,4044
himachal pradesh,kangra,2020,1,8080,4767
himachal pradesh,kangra,2020,2,8081,5112
himachal pradesh,kangra,2020,3,8082,6244
himachal pradesh,kangra,2020,4,8083,7592
himachal pradesh,kangra,2021,1,8084,9422
himachal pradesh,kangra,2021,2,8085,11228
himachal pradesh,kangra,2021,3,8086,13826
himachal pradesh,kangra,2021,4,8087,17361
himachal pradesh,kangra,2022,1,8088,20481
himachal pradesh,kangra,2022,2,8089,23203
himachal pradesh,kangra,2022,3,8090,24735
himachal pradesh,kangra,2022,4,8091,26740
himachal pradesh,kangra,2023,1,8092,26956
himachal pradesh,kangra,2023,2,8093,27851
himachal pradesh,kangra,2023,3,8094,28559
himachal pradesh,kangra,2023,4,8095,29118
himachal pradesh,kangra,2024,1,8096,29479
himachal pradesh,kangra,2024,2,8097,30415
himachal pradesh,kangra,2024,3,8098,31144
himachal pradesh,kangra,2024,4,8099,31781
himachal pradesh,kangra,2025,1,8100,32452
himachal pradesh,kangra,2025,2,8101,32866
himachal pradesh,kangra,2025,3,8102,33588
himachal pradesh,kangra,2025,4,8103,34337
himachal pradesh,kangra,2026,1,8104,34988
himachal pradesh,kangra,2026,2,8105,35775
himachal pradesh,kinnaur,2019,1,8076,3
himachal pradesh,kinnaur,2019,2,8077,5
himachal pradesh,kinnaur,2019,3,8078,6
himachal pradesh,kinnaur,2019,4,8079,8
himachal pradesh,kinnaur,2020,1,8080,10
himachal pradesh,kinnaur,2020,2,8081,16
himachal pradesh,kinnaur,2020,3,8082,17
himachal pradesh,kinnaur,2020,4,8083,22
himachal pradesh,kinnaur,2021,1,8084,28
himachal pradesh,kinnaur,2021,2,8085,39
himachal pradesh,kinnaur,2021,3,8086,50
himachal pradesh,kinnaur,2021,4,8087,64
himachal pradesh,kinnaur,2022,1,8088,83
himachal pradesh,kinnaur,2022,2,8089,103
himachal pradesh,kinnaur,2022,3,8090,120
himachal pradesh,kinnaur,2022,4,8091,133
himachal pradesh,kinnaur,2023,1,8092,137
himachal pradesh,kinnaur,2023,2,8093,138
himachal pradesh,kinnaur,2023,3,8094,141
himachal pradesh,kinnaur,2023,4,8095,142
himachal pradesh,kinnaur,2024,1,8096,143
himachal pradesh,kinnaur,2024,2,8097,146
himachal pradesh,kinnaur,2024,3,8098,148
himachal pradesh,kinnaur,2024,4,8099,149
himachal pradesh,kinnaur,2025,1,8100,149
himachal pradesh,kinnaur,2025,2,8101,152
himachal pradesh,kinnaur,2025,3,8102,153
himachal pradesh,kinnaur,2025,4,8103,158
himachal pradesh,kinnaur,2026,1,8104,158
himachal pradesh,kinnaur,2026,2,8105,167
himachal pradesh,kullu,2018,4,8075,3
himachal pradesh,kullu,2019,1,8076,23
himachal pradesh,kullu,2019,2,8077,60
himachal pradesh,kullu,2019,3,8078,403
himachal pradesh,kullu,2019,4,8079,959
himachal pradesh,kullu,2020,1,8080,1109
himachal pradesh,kullu,2020,2,8081,1143
himachal pradesh,kullu,2020,3,8082,1187
himachal pradesh,kullu,2020,4,8083,1351
himachal pradesh,kullu,2021,1,8084,1733
himachal pradesh,kullu,2021,2,8085,2023
himachal pradesh,kullu,2021,3,8086,2614
himachal pradesh,kullu,2021,4,8087,3375
himachal pradesh,kullu,2022,1,8088,4512
himachal pradesh,kullu,2022,2,8089,5835
himachal pradesh,kullu,2022,3,8090,6783
himachal pradesh,kullu,2022,4,8091,7662
himachal pradesh,kullu,2023,1,8092,8073
himachal pradesh,kullu,2023,2,8093,8457
himachal pradesh,kullu,2023,3,8094,9008
himachal pradesh,kullu,2023,4,8095,9679
himachal pradesh,kullu,2024,1,8096,10239
himachal pradesh,kullu,2024,2,8097,10947
himachal pradesh,kullu,2024,3,8098,11408
himachal pradesh,kullu,2024,4,8099,11826
himachal pradesh,kullu,2025,1,8100,12322
himachal pradesh,kullu,2025,2,8101,12879
himachal pradesh,kullu,2025,3,8102,13458
himachal pradesh,kullu,2025,4,8103,14152
himachal pradesh,kullu,2026,1,8104,14475
